customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_value,client_risk
CUST107289,36,Female,Astana,High,47.8,3,9553.32,311.61,17.0,Electronics,178,0.3,False,0.13,0.44,Low,14.0,3.85,Low,Yes,5,Online Wallet,False,True,True,6.46,7,30,5,Gold,SMS,6,-4,342,False,Basic,3,22.45,18390.51,456648.69599999994,0.7777777777777778
CUST107290,40,Female,Karaganda,Medium,75.55,3,4977.88,174.28,5.0,Groceries,109,0.73,True,0.27,0.93,High,5.0,4.16,Low,Yes,9,Online Wallet,True,False,True,3.35,11,32,7,Silver,Email,3,59,3046,True,Basic,352,25.47,11181.46,376078.834,0.8333333333333334
CUST107291,36,Female,Shymkent,Low,35.27,8,5296.43,300.03,20.0,Beauty,166,0.01,True,0.31,0.06,High,10.0,1.21,Low,Yes,5,Cash,True,False,True,15.92,12,32,14,Silver,App,4,-8,2766,True,Premium,273,21.54,15767.82,186805.08610000001,0.47619047619047616
CUST107292,42,Male,Karaganda,Low,78.48,4,6025.93,395.48,14.0,Beauty,361,0.54,True,0.46,0.98,Medium,1.0,3.98,Medium,Yes,1,Card,False,False,False,5.44,6,46,27,Gold,Email,8,-51,521,True,Basic,309,46.31,4653.93,472914.98640000005,0.06666666666666667
CUST107293,33,Male,Shymkent,High,96.74,0,8880.83,415.23,12.0,Clothing,29,0.16,True,0.61,0.46,Medium,5.0,3.98,Medium,No,2,Cash,False,False,False,11.15,11,23,19,Bronze,Email,4,-11,692,True,0,360,19.3,1124.67,859131.4942,0.38461538461538464
CUST107294,68,Female,Almaty,Low,88.05,6,5379.77,499.24,4.0,Beauty,46,0.02,True,0.35,0.37,High,7.0,3.03,High,No,6,Cash,False,False,False,4.62,13,12,25,Gold,SMS,5,-39,1445,True,Premium,44,74.45,12609.05,473688.74850000005,1.4
CUST107295,26,Female,Karaganda,Medium,45.36,5,5455.56,321.91,41.0,Beauty,174,0.64,True,0.97,0.04,Medium,12.0,3.4,Low,No,6,Cash,False,False,False,12.21,6,46,6,Silver,Email,9,0,1425,True,Premium,227,0.98,19085.79,247464.20160000003,0.2857142857142857
CUST107297,59,Female,Shymkent,Low,71.64,3,6067.89,141.67,39.0,Electronics,283,0.73,False,0.88,0.31,High,5.0,2.99,Medium,No,8,Online Wallet,True,True,True,8.05,1,19,1,Gold,App,0,-77,156,False,Premium,161,6.79,9684.44,434703.63960000005,0.125
CUST107299,50,Male,Almaty,Medium,79.92,5,6503.14,424.99,37.0,Beauty,200,0.44,False,0.05,0.7,High,9.0,1.19,Low,Yes,9,Cash,True,False,False,1.15,9,9,16,Silver,App,6,94,1938,False,Basic,288,0.86,12666.3,519730.9488,0.23684210526315788
CUST107301,33,Female,Almaty,Medium,84.68,6,7185.71,345.69,26.0,Electronics,303,0.22,True,0.81,0.94,Low,16.0,2.1,Low,Yes,0,Card,False,True,False,6.96,14,3,9,Silver,Email,0,21,545,False,0,179,35.46,6203.77,608485.9228000001,0.5925925925925926
CUST107302,61,Male,Astana,Low,25.47,3,6227.14,27.32,45.0,Beauty,193,0.08,True,0.91,0.73,Medium,13.0,3.29,High,Yes,2,Online Wallet,True,False,True,15.74,0,26,27,Silver,Email,1,-27,3340,True,Basic,257,36.55,15953.08,158605.2558,0.2826086956521739
CUST107305,51,Male,Karaganda,Low,45.19,0,6306.98,469.53,6.0,Clothing,172,0.12,False,0.66,0.13,Low,9.0,4.85,Medium,No,0,Card,True,False,True,9.05,13,5,24,Platinum,App,9,37,2473,True,Premium,349,18.61,731.39,285012.4262,1.2857142857142858
CUST107312,58,Male,Shymkent,Medium,41.19,3,7303.39,403.15,36.0,Groceries,229,0.63,True,0.69,0.87,Medium,14.0,4.49,High,No,4,Cash,False,False,False,16.03,14,40,29,Bronze,Social Media,4,-49,859,True,Basic,335,8.16,4735.76,300826.6341,0.3783783783783784
CUST107314,60,Female,Shymkent,Low,65.31,2,9179.46,288.61,25.0,Clothing,47,0.83,True,0.03,0.43,Low,9.0,2.5,Low,Yes,3,Cash,True,False,False,8.44,14,22,11,Bronze,App,4,47,1840,True,Basic,9,97.44,8642.86,599510.5325999999,0.34615384615384615
CUST107316,48,Male,Astana,Medium,82.2,5,3804.21,170.5,13.0,Groceries,134,0.78,False,0.08,0.18,High,3.0,2.04,Low,Yes,8,Card,True,False,False,6.64,10,17,37,Platinum,Social Media,4,-55,3171,True,0,267,13.92,18914.36,312706.06200000003,0.21428571428571427
CUST107319,47,Female,Karaganda,High,61.71,1,3539.99,250.28,19.0,Groceries,352,0.81,False,0.32,0.26,Medium,3.0,2.51,Medium,Yes,8,Cash,False,True,True,14.37,2,3,26,Platinum,Social Media,7,-30,980,True,0,84,53.17,8253.23,218452.7829,0.15
CUST107321,35,Male,Shymkent,High,21.58,6,7918.77,226.24,15.0,Beauty,336,0.41,False,0.02,0.79,Low,16.0,3.93,Low,No,8,Card,False,True,False,5.43,2,42,7,Gold,Social Media,4,-92,2772,True,Premium,105,56.03,2767.29,170887.05659999998,1.0
CUST107324,26,Female,Almaty,Medium,54.67,7,7351.74,9.07,40.0,Beauty,268,0.89,True,0.62,0.69,Low,8.0,3.41,Low,Yes,9,Cash,True,False,True,15.28,1,43,16,Gold,Email,3,-42,2302,False,0,292,2.51,16170.1,401919.6258,0.1951219512195122
CUST107325,48,Female,Almaty,High,63.09,0,7830.4,211.29,27.0,Beauty,281,0.51,False,0.41,0.83,Low,19.0,3.25,Medium,No,5,Online Wallet,True,False,True,15.93,12,6,34,Platinum,SMS,6,-47,3626,False,0,344,26.92,18427.18,494019.936,0.6785714285714286
CUST107327,21,Male,Shymkent,High,54.35,2,3246.94,61.97,22.0,Clothing,84,0.61,False,0.88,0.06,High,7.0,2.35,High,Yes,9,Card,False,False,True,7.73,12,32,16,Bronze,App,7,-27,492,False,0,248,44.81,10194.3,176471.189,0.30434782608695654
CUST107328,57,Male,Almaty,Low,99.91,3,2440.89,90.23,8.0,Clothing,288,0.79,False,0.95,0.06,High,10.0,1.8,Low,No,5,Card,False,False,False,5.16,14,8,29,Gold,SMS,3,85,1199,False,Basic,50,37.11,5090.31,243869.31989999997,1.1111111111111112
CUST107332,43,Male,Shymkent,Low,49.44,7,4614.01,44.58,12.0,Clothing,6,0.23,False,0.86,0.74,Medium,0.0,3.69,Low,No,4,Online Wallet,False,True,True,6.32,11,41,6,Platinum,SMS,7,-64,3179,False,Basic,109,46.43,15833.54,228116.6544,0.0
CUST107333,21,Male,Karaganda,High,24.52,0,7804.8,75.8,4.0,Electronics,298,0.62,True,0.18,0.94,Medium,13.0,4.29,Low,No,7,Online Wallet,False,False,False,8.5,5,28,8,Silver,App,4,-39,2658,True,0,224,0.69,18541.17,191373.696,2.6
CUST107335,33,Female,Almaty,Medium,25.46,9,6733.1,40.19,9.0,Groceries,217,0.81,True,0.58,0.71,Low,11.0,4.22,Low,No,8,Cash,False,True,True,2.42,12,20,25,Gold,App,7,-26,359,True,Basic,59,6.32,436.34,171424.72600000002,1.1
CUST107338,69,Female,Almaty,High,49.03,5,6847.78,118.91,10.0,Groceries,115,0.94,False,0.31,0.44,Low,3.0,3.86,Medium,Yes,4,Card,False,False,False,3.12,14,27,23,Silver,SMS,5,-32,634,False,0,163,29.18,373.06,335746.6534,0.2727272727272727
CUST107341,37,Male,Shymkent,High,51.98,1,9985.6,52.03,1.0,Beauty,364,0.38,True,0.94,0.58,High,11.0,4.16,Medium,Yes,4,Card,False,False,True,14.1,7,7,17,Gold,Email,9,30,2748,True,Basic,109,66.84,10351.97,519051.488,5.5
CUST107342,32,Male,Karaganda,Medium,60.57,7,8897.82,179.36,27.0,Groceries,65,0.48,True,0.83,0.26,Low,9.0,3.36,Medium,No,8,Card,True,False,True,2.19,6,0,38,Silver,App,1,-16,2547,True,Basic,169,40.77,14852.64,538940.9574,0.32142857142857145
CUST107343,35,Male,Karaganda,Medium,97.01,7,7001.68,307.81,22.0,Groceries,103,0.79,False,0.14,0.14,High,14.0,3.8,Medium,Yes,1,Card,False,True,False,12.92,7,41,13,Silver,Email,6,0,3367,True,Premium,102,15.03,16402.33,679232.9768000001,0.6086956521739131
CUST107344,64,Female,Astana,High,98.27,4,3226.05,29.18,22.0,Electronics,142,0.01,False,0.67,0.75,Low,17.0,3.45,High,No,8,Card,False,True,False,5.95,1,33,8,Bronze,Email,3,20,1813,True,Basic,266,24.83,9002.48,317023.9335,0.7391304347826086
CUST107345,19,Male,Almaty,Medium,52.69,6,5413.51,26.93,26.0,Groceries,43,0.93,False,0.41,0.65,High,2.0,4.61,Medium,No,0,Cash,True,False,True,3.81,14,35,9,Silver,Email,0,17,2623,False,Basic,68,35.14,7887.89,285237.8419,0.07407407407407407
CUST107349,59,Male,Shymkent,Low,67.89,4,6142.15,206.29,17.0,Electronics,133,0.88,False,0.9,0.99,High,11.0,1.08,High,Yes,6,Online Wallet,True,True,True,12.65,2,19,8,Bronze,SMS,9,-31,3100,False,Basic,226,68.07,13496.94,416990.5635,0.6111111111111112
CUST107350,62,Female,Karaganda,Low,56.47,6,8589.21,10.03,23.0,Groceries,122,0.36,False,0.84,0.17,Medium,16.0,4.27,Medium,No,0,Online Wallet,False,True,True,8.4,10,20,30,Gold,App,7,77,2773,False,0,159,91.3,14160.29,485032.68869999994,0.6666666666666666
CUST107351,27,Male,Shymkent,Medium,23.07,3,8114.56,367.69,10.0,Clothing,223,0.48,True,0.35,0.94,Low,12.0,3.34,Low,No,7,Cash,True,True,True,11.43,11,10,25,Silver,SMS,0,-49,2055,False,0,247,16.31,10199.11,187202.8992,1.0909090909090908
CUST107354,25,Female,Almaty,Low,64.76,8,6535.84,177.51,5.0,Clothing,79,0.7,True,0.44,0.22,High,5.0,2.26,High,Yes,3,Online Wallet,True,True,False,1.91,4,26,13,Bronze,Email,3,55,649,True,Premium,27,59.89,15756.04,423260.99840000004,0.8333333333333334
CUST107355,20,Male,Astana,Low,99.17,8,9571.75,27.27,34.0,Groceries,39,0.01,True,0.3,0.97,Medium,15.0,3.92,Medium,Yes,0,Cash,True,False,True,18.95,0,24,27,Platinum,Social Media,2,-19,3377,True,Basic,274,30.95,7473.76,949230.4475,0.42857142857142855
CUST107356,65,Male,Almaty,High,23.65,9,7854.19,167.31,27.0,Groceries,220,0.2,True,0.08,0.32,Low,6.0,4.43,Low,Yes,2,Cash,False,False,True,14.2,12,26,24,Platinum,SMS,9,78,1106,True,Premium,325,67.16,2091.21,185751.5935,0.21428571428571427
CUST107359,47,Female,Shymkent,High,93.1,6,7087.22,319.59,2.0,Electronics,107,0.1,False,0.73,0.86,Medium,19.0,3.94,Low,No,6,Card,False,True,True,18.17,5,13,32,Platinum,App,4,22,2355,False,0,312,12.67,15052.55,659820.182,6.333333333333333
CUST107365,53,Female,Karaganda,Low,42.78,2,4698.77,128.66,38.0,Electronics,190,0.45,False,0.93,0.72,Medium,1.0,2.64,High,No,0,Card,True,False,True,3.58,6,37,7,Silver,SMS,5,-37,1363,True,Basic,303,83.69,7103.79,201013.38060000003,0.02564102564102564
CUST107366,30,Female,Shymkent,Low,66.22,2,9998.11,486.17,46.0,Beauty,292,0.09,True,0.89,0.15,High,5.0,4.41,High,No,4,Cash,False,True,False,14.57,5,42,6,Silver,Email,9,-5,1088,True,Basic,323,13.28,13356.48,662074.8442,0.10638297872340426
CUST107367,29,Male,Astana,High,23.42,9,8526.19,37.15,40.0,Groceries,324,0.29,False,0.87,0.27,Low,3.0,1.24,Medium,Yes,0,Card,False,False,True,7.02,11,2,24,Bronze,Email,6,-75,2993,False,0,147,48.38,9371.85,199683.36980000001,0.07317073170731707
CUST107368,54,Male,Astana,High,93.37,0,5913.49,387.86,15.0,Beauty,101,0.55,True,0.6,0.48,High,19.0,3.13,High,No,6,Cash,True,True,True,6.68,0,36,20,Bronze,App,9,38,3591,True,Premium,186,18.81,7281.07,552142.5613000001,1.1875
CUST107369,27,Female,Karaganda,Medium,27.42,7,6969.95,57.12,27.0,Clothing,237,0.18,False,0.24,0.89,Medium,4.0,3.97,High,Yes,3,Cash,False,False,False,4.34,8,21,6,Platinum,SMS,7,-80,1477,False,0,273,35.73,13475.06,191116.029,0.14285714285714285
CUST107370,26,Female,Karaganda,Medium,26.02,3,6076.02,387.78,24.0,Clothing,277,0.54,True,0.75,0.71,Medium,2.0,3.82,High,Yes,2,Card,False,False,True,17.79,10,4,17,Silver,SMS,4,-20,1130,False,Basic,43,10.34,14001.93,158098.0404,0.08
CUST107371,69,Female,Almaty,Low,31.46,3,8127.37,142.13,35.0,Beauty,325,0.31,False,0.72,0.7,High,9.0,1.07,Low,Yes,7,Card,True,True,False,6.11,10,46,7,Platinum,Social Media,9,42,1054,True,Basic,142,59.5,846.44,255687.0602,0.25
CUST107372,24,Male,Karaganda,Low,46.25,5,8871.25,364.68,23.0,Clothing,300,0.99,False,0.17,0.36,Low,12.0,1.9,Medium,No,6,Online Wallet,False,True,True,5.12,1,36,3,Gold,SMS,1,97,810,False,Basic,115,35.31,10432.7,410295.3125,0.5
CUST107376,57,Male,Karaganda,High,53.92,0,7865.64,15.23,6.0,Electronics,91,0.33,False,0.32,0.56,Medium,4.0,4.95,Low,No,0,Cash,True,False,False,17.46,1,36,9,Platinum,Email,8,79,1501,False,0,279,42.62,2037.07,424115.30880000006,0.5714285714285714
CUST107377,56,Female,Karaganda,High,45.79,9,8249.46,94.52,39.0,Groceries,46,0.37,False,0.9,0.69,High,13.0,3.39,Medium,Yes,6,Card,False,False,True,16.66,5,15,12,Gold,SMS,9,-32,253,False,Premium,364,18.14,11463.36,377742.77339999995,0.325
CUST107378,38,Male,Almaty,High,24.25,9,6325.15,88.56,45.0,Groceries,342,0.37,False,0.04,0.24,Medium,9.0,3.23,High,No,1,Card,False,False,True,9.07,5,38,33,Bronze,Email,7,-6,1194,False,0,180,53.11,9271.76,153384.88749999998,0.1956521739130435
CUST107379,40,Female,Shymkent,Low,32.98,1,7170.04,243.29,29.0,Beauty,65,0.88,False,0.32,0.12,High,9.0,3.31,Medium,No,6,Online Wallet,True,False,False,1.93,10,30,37,Platinum,Email,5,6,155,False,0,246,44.74,4527.14,236467.91919999997,0.3
CUST107382,43,Female,Shymkent,High,31.66,4,5392.9,444.03,19.0,Beauty,252,0.79,False,0.72,0.34,High,5.0,1.09,High,No,7,Cash,False,False,True,6.71,2,47,13,Bronze,App,3,-98,1460,False,Basic,38,92.58,10994.46,170739.21399999998,0.25
CUST107383,68,Male,Astana,Low,68.03,9,9838.71,116.05,7.0,Groceries,321,0.44,False,0.9,0.87,Low,1.0,2.29,Medium,No,5,Online Wallet,True,False,False,5.04,6,32,35,Platinum,App,3,-91,3115,True,Basic,247,10.43,580.63,669327.4413,0.125
CUST107390,61,Male,Shymkent,Medium,37.58,1,9660.46,451.72,34.0,Clothing,196,0.16,True,0.26,0.25,Low,3.0,3.5,High,No,5,Online Wallet,False,True,False,18.64,0,13,2,Bronze,App,8,54,3255,True,0,230,51.38,2876.4,363040.08679999993,0.08571428571428572
CUST107391,34,Female,Karaganda,Medium,73.0,4,9075.67,296.57,29.0,Clothing,264,0.44,True,0.57,0.81,High,8.0,2.22,Medium,No,0,Card,False,False,True,16.58,5,7,32,Platinum,Social Media,0,-6,719,True,0,286,37.01,19357.61,662523.91,0.26666666666666666
CUST107393,19,Female,Astana,Low,53.17,4,5530.59,279.38,20.0,Clothing,67,1.0,True,0.28,0.89,High,13.0,4.6,Low,Yes,2,Online Wallet,False,True,False,2.98,4,33,8,Bronze,App,8,-90,3297,False,Premium,240,22.1,16355.02,294061.47030000004,0.6190476190476191
CUST107394,42,Female,Almaty,Medium,91.78,7,8402.37,60.46,5.0,Clothing,192,0.02,False,0.33,0.14,High,13.0,2.95,Low,No,3,Cash,False,False,True,11.07,12,32,37,Gold,App,2,-81,1511,True,Basic,174,64.84,5130.3,771169.5186000001,2.1666666666666665
CUST107395,30,Female,Karaganda,Medium,55.38,7,6523.5,396.27,44.0,Electronics,295,0.66,True,0.2,0.37,Low,17.0,2.47,High,No,8,Card,True,True,False,17.03,6,44,38,Gold,Email,8,-94,2105,True,0,302,77.47,12390.59,361271.43,0.37777777777777777
CUST107397,45,Male,Karaganda,Low,58.97,8,7932.3,31.49,30.0,Electronics,14,0.62,False,0.93,0.22,High,8.0,1.01,Medium,No,8,Card,True,True,True,1.93,7,40,0,Silver,Social Media,5,-46,332,True,0,64,10.06,10523.2,467767.731,0.25806451612903225
CUST107399,23,Female,Karaganda,Medium,28.21,1,9750.45,366.08,11.0,Electronics,178,0.88,False,0.61,0.05,Medium,7.0,2.97,High,Yes,1,Cash,False,False,False,15.96,12,33,4,Silver,Email,6,-62,2612,True,0,333,50.73,10360.52,275060.19450000004,0.5833333333333334
CUST107400,20,Female,Shymkent,Medium,84.97,0,6320.81,148.0,21.0,Clothing,159,0.57,True,0.57,0.85,Low,10.0,2.27,High,Yes,6,Card,True,True,True,16.63,1,13,29,Platinum,Email,1,-82,866,True,0,263,2.78,9214.6,537079.2257000001,0.45454545454545453
CUST107403,28,Male,Karaganda,Low,36.34,7,9878.6,8.58,45.0,Groceries,144,0.52,True,0.1,0.07,Low,2.0,2.53,Low,No,1,Cash,False,True,True,18.5,13,14,22,Silver,Email,1,15,124,True,Basic,291,81.91,13142.2,358988.324,0.043478260869565216
CUST107405,22,Male,Astana,Medium,29.19,0,9857.8,471.31,23.0,Groceries,46,0.8,True,0.11,0.01,High,9.0,2.77,High,Yes,9,Online Wallet,True,True,False,5.77,4,14,22,Gold,App,7,40,3433,True,Premium,127,5.8,8655.61,287749.182,0.375
CUST107407,39,Female,Almaty,Low,54.94,4,8578.56,270.6,25.0,Electronics,349,0.54,False,0.91,0.1,Low,12.0,2.72,Low,Yes,4,Cash,False,True,True,7.0,14,16,5,Platinum,App,7,-94,1343,True,Premium,180,20.34,17201.29,471306.0864,0.46153846153846156
CUST107408,36,Female,Almaty,High,51.93,7,6768.63,405.84,29.0,Beauty,49,0.4,False,0.81,0.39,Medium,3.0,4.1,Low,Yes,9,Online Wallet,True,False,False,17.81,14,13,8,Silver,Social Media,4,-4,2803,False,0,143,40.5,1729.45,351494.9559,0.1
CUST107409,64,Male,Karaganda,Medium,44.96,3,6127.7,142.41,4.0,Electronics,108,0.37,True,0.05,0.32,High,11.0,1.94,High,No,6,Online Wallet,False,False,False,1.3,6,11,23,Platinum,Social Media,8,55,2739,True,Basic,66,4.73,8312.43,275501.392,2.2
CUST107410,33,Male,Astana,High,94.67,1,9966.54,248.41,27.0,Beauty,180,0.2,True,0.64,0.33,High,6.0,1.92,High,Yes,1,Online Wallet,False,True,True,17.29,1,26,12,Platinum,App,0,-30,3306,True,Premium,241,99.13,9071.31,943532.3418,0.21428571428571427
CUST107411,41,Male,Karaganda,High,28.01,6,9742.58,59.94,10.0,Groceries,13,0.43,False,0.52,0.19,High,18.0,3.84,High,No,6,Online Wallet,True,False,False,7.81,6,23,7,Bronze,Social Media,8,87,3629,False,0,115,69.92,7211.69,272889.6658,1.6363636363636365
CUST107412,58,Female,Karaganda,High,29.33,6,8137.15,352.44,34.0,Beauty,66,0.3,True,0.36,0.1,Low,12.0,3.15,High,No,0,Cash,False,True,False,6.36,8,27,19,Silver,SMS,7,73,897,False,Premium,269,31.68,12547.05,238662.60949999996,0.34285714285714286
CUST107414,32,Male,Almaty,Medium,69.73,8,3784.45,38.12,8.0,Beauty,19,0.79,False,0.15,0.75,Medium,4.0,1.2,Medium,No,6,Online Wallet,False,False,True,2.46,4,17,31,Bronze,App,0,-75,2882,False,0,173,82.24,777.71,263889.6985,0.4444444444444444
CUST107415,42,Female,Astana,Low,32.14,5,8672.69,441.8,35.0,Clothing,150,0.69,False,0.95,0.92,Low,1.0,2.88,High,No,7,Online Wallet,False,False,False,12.5,6,41,25,Bronze,Email,3,-49,2743,False,0,139,57.5,19655.52,278740.2566,0.027777777777777776
CUST107416,61,Male,Karaganda,High,80.27,2,7054.95,190.39,28.0,Electronics,22,0.51,True,0.17,0.89,Low,10.0,2.63,Low,Yes,6,Cash,False,True,True,9.35,13,35,1,Bronze,SMS,7,-78,1728,False,Premium,241,63.34,5505.62,566300.8365,0.3448275862068966
CUST107420,36,Male,Karaganda,High,25.41,8,8938.75,415.92,17.0,Electronics,210,0.09,True,0.31,0.1,Low,4.0,1.0,Medium,No,5,Online Wallet,False,False,False,9.28,3,27,16,Platinum,Social Media,9,18,3544,True,0,44,95.29,7103.19,227133.6375,0.2222222222222222
CUST107421,55,Female,Karaganda,Medium,42.01,4,7495.35,148.24,33.0,Groceries,68,0.67,False,0.04,0.51,Low,7.0,4.87,Medium,No,4,Cash,True,True,False,17.55,4,29,21,Bronze,Email,1,75,2270,False,Premium,239,11.1,17369.5,314879.6535,0.20588235294117646
CUST107422,53,Female,Astana,Low,77.77,6,4415.02,186.81,29.0,Beauty,195,0.73,True,0.61,0.86,High,2.0,2.86,Medium,Yes,9,Card,False,True,True,16.48,3,24,27,Bronze,Email,1,-62,776,True,Basic,26,5.0,19204.12,343356.1054,0.06666666666666667
CUST107423,24,Male,Astana,High,66.53,9,7627.84,123.83,49.0,Electronics,148,0.78,True,0.24,0.2,Low,12.0,3.49,Medium,No,2,Cash,True,True,False,7.75,5,18,1,Silver,Social Media,8,91,2845,True,Basic,362,46.86,5001.07,507480.1952,0.24
CUST107424,47,Female,Karaganda,High,77.84,6,9340.88,180.48,37.0,Electronics,132,0.66,False,0.97,0.93,Medium,18.0,2.54,High,Yes,5,Online Wallet,False,True,True,14.73,3,27,15,Bronze,SMS,7,-72,3021,False,Premium,96,54.23,11727.75,727094.0991999999,0.47368421052631576
CUST107426,66,Female,Karaganda,High,91.61,9,2929.59,432.7,29.0,Beauty,76,0.04,True,0.08,0.22,Low,1.0,2.24,High,Yes,2,Online Wallet,True,True,True,18.73,7,13,24,Bronze,SMS,2,-74,2897,False,Basic,103,22.48,5512.71,268379.7399,0.03333333333333333
CUST107427,42,Female,Astana,Low,78.99,3,4878.25,275.86,40.0,Electronics,253,0.71,True,0.17,0.5,Medium,13.0,2.81,Low,No,2,Card,False,False,True,12.5,10,34,35,Bronze,Social Media,4,73,1228,False,Basic,257,36.19,16459.21,385332.96749999997,0.3170731707317073
CUST107428,33,Female,Astana,High,30.92,3,7098.31,349.86,39.0,Electronics,217,0.8,True,0.54,0.87,Low,1.0,2.7,Medium,No,3,Cash,True,False,True,6.99,12,17,25,Gold,SMS,1,41,1403,True,Basic,201,52.0,2286.96,219479.74520000003,0.025
CUST107429,64,Female,Almaty,High,94.85,2,9931.07,72.22,14.0,Beauty,207,0.03,True,0.75,0.27,Low,3.0,2.74,High,Yes,4,Online Wallet,True,True,True,11.85,11,30,39,Silver,SMS,9,-19,3193,False,Basic,169,53.03,11606.07,941961.9894999999,0.2
CUST107430,57,Female,Karaganda,High,96.11,3,1713.02,470.09,8.0,Electronics,123,0.15,True,0.56,0.17,Low,14.0,3.51,High,Yes,7,Online Wallet,False,True,False,1.95,6,40,3,Platinum,SMS,6,90,3446,False,0,348,1.31,3324.89,164638.3522,1.5555555555555556
CUST107432,25,Female,Karaganda,Medium,65.2,4,3698.06,389.03,11.0,Groceries,66,0.97,True,0.59,0.69,High,0.0,2.57,High,Yes,9,Online Wallet,True,True,False,1.95,3,41,5,Bronze,Social Media,6,24,268,True,0,307,69.0,15062.52,241113.51200000002,0.0
CUST107433,35,Male,Astana,Low,81.48,5,7285.66,499.29,35.0,Electronics,323,0.52,True,0.14,0.07,Low,9.0,3.51,Low,Yes,9,Cash,False,True,False,6.12,8,19,37,Platinum,Social Media,3,70,532,True,0,260,48.42,12615.58,593635.5768,0.25
CUST107434,45,Male,Shymkent,High,81.73,3,8877.32,430.56,5.0,Electronics,349,0.15,False,0.19,0.25,Medium,1.0,1.26,High,Yes,5,Cash,True,True,True,3.43,2,27,34,Platinum,SMS,2,83,2517,False,Premium,211,16.98,11464.12,725543.3636,0.16666666666666666
CUST107436,69,Female,Shymkent,Medium,62.9,6,7165.14,434.68,45.0,Beauty,315,0.78,False,0.92,0.71,Low,5.0,1.43,Medium,Yes,1,Card,True,False,True,17.88,12,3,29,Gold,Email,9,-57,2072,False,Basic,94,39.96,11177.36,450687.306,0.10869565217391304
CUST107437,36,Female,Astana,Low,97.37,6,9105.26,331.17,5.0,Electronics,300,0.54,True,0.46,0.53,High,11.0,1.91,Low,Yes,0,Cash,True,False,True,2.92,4,11,14,Bronze,Social Media,3,2,3207,False,Premium,360,28.23,17920.62,886579.1662000001,1.8333333333333333
CUST107439,34,Female,Shymkent,Low,79.56,3,6387.09,320.46,26.0,Clothing,75,0.31,False,0.07,0.68,Low,15.0,2.91,High,No,7,Card,False,False,True,17.74,9,19,20,Silver,App,3,46,856,True,Basic,72,72.82,5861.32,508156.8804,0.5555555555555556
CUST107443,44,Female,Almaty,High,75.99,0,6867.83,437.67,49.0,Clothing,148,0.91,False,0.08,0.1,High,19.0,2.61,Low,No,1,Card,False,False,False,6.65,0,46,2,Platinum,Social Media,0,2,2651,False,0,183,24.94,14034.24,521886.4017,0.38
CUST107445,51,Female,Almaty,Low,37.56,7,5715.8,272.58,27.0,Electronics,233,0.76,True,0.82,0.7,Medium,9.0,3.34,High,No,4,Online Wallet,False,True,False,13.29,2,28,29,Gold,Social Media,4,76,140,False,Basic,277,57.46,9901.59,214685.44800000003,0.32142857142857145
CUST107446,53,Male,Karaganda,High,48.52,1,5283.07,187.7,17.0,Beauty,276,0.24,True,0.64,0.73,Medium,13.0,4.51,Low,No,3,Online Wallet,True,True,True,18.32,2,22,12,Bronze,SMS,0,-74,1941,False,Premium,269,6.09,3532.48,256334.5564,0.7222222222222222
CUST107447,42,Female,Karaganda,Low,50.72,8,6970.45,13.98,15.0,Clothing,324,0.24,False,0.46,0.66,Medium,4.0,2.86,Medium,No,0,Online Wallet,True,True,True,10.44,14,31,22,Gold,Email,3,-96,881,True,Premium,152,95.34,3055.44,353541.224,0.25
CUST107448,23,Male,Almaty,High,20.62,3,8966.23,323.55,33.0,Electronics,80,0.3,True,0.85,0.44,Medium,4.0,2.37,Medium,Yes,0,Online Wallet,True,True,True,13.0,3,9,15,Gold,Email,7,-50,2051,False,0,238,78.14,16094.29,184883.6626,0.11764705882352941
CUST107449,41,Male,Almaty,High,67.06,9,2869.52,285.14,30.0,Beauty,310,0.16,True,0.18,0.38,High,8.0,3.14,Medium,No,7,Cash,True,False,False,10.73,9,16,22,Gold,Social Media,5,6,212,True,0,147,20.26,11229.15,192430.0112,0.25806451612903225
CUST107450,35,Female,Almaty,Medium,69.25,5,5992.15,489.24,32.0,Groceries,84,0.18,False,0.28,0.55,Medium,3.0,2.54,High,No,4,Card,True,True,False,8.47,2,22,8,Silver,Social Media,6,-21,2303,False,Basic,320,10.86,7949.46,414956.38749999995,0.09090909090909091
CUST107452,23,Female,Karaganda,Low,53.29,9,3219.94,269.8,39.0,Groceries,342,0.66,True,0.59,0.36,Medium,9.0,1.43,High,Yes,1,Cash,True,False,False,12.94,5,28,25,Bronze,App,8,-9,2613,True,0,97,76.89,16559.14,171590.6026,0.225
