customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate
CUST108062,24,Male,Karaganda,Low,20.09,5,5635.35,46.03,12,Groceries,11,0.06,False,0.23,0.37,Medium,10,3.03,Medium,Yes,1,Card,False,True,True,10.65,10,39,38,Silver,SMS,1,20,419,True,None,23,55.16,9866.17
CUST108063,22,Female,Karaganda,Low,3.43,6,527.64,44.09,31,Electronics,85,0.26,True,0.67,0.28,Medium,7,3.04,Medium,No,6,Cash,False,True,False,4.67,8,11,27,Gold,App,6,-4,1725,False,None,179,38.26,7286.43
CUST108064,28,Male,Karaganda,High,37.01,2,8614.42,188.97,35,Groceries,116,0.98,True,0.98,0.09,Low,8,1.39,Low,No,0,Cash,False,True,False,19.19,5,17,11,Bronze,SMS,3,30,701,True,Basic,232,6.79,5381.7
CUST108065,32,Male,Astana,High,84.62,3,4760.19,272.6,34,Groceries,57,0.85,False,0.51,0.09,Medium,6,3.42,High,No,3,Online Wallet,True,True,False,5.03,0,4,24,Silver,Email,2,99,3018,False,None,197,66.32,863.83
CUST108066,20,Male,Astana,High,6.99,4,4903.8,325.41,32,Clothing,277,0.93,True,0.34,0.78,Low,8,4.91,Medium,No,3,Online Wallet,True,False,True,5.46,2,34,1,Platinum,Social Media,1,-53,2694,True,Basic,234,89.42,19703.92
CUST108067,22,Female,Karaganda,High,53.85,0,3332.54,285.93,23,Electronics,191,0.1,False,0.16,0.39,Medium,4,2.57,High,No,2,Card,True,False,False,11.61,8,44,25,Silver,SMS,7,48,2445,True,Basic,121,65.85,19543.35
CUST108068,40,Male,Almaty,Medium,69.48,7,2198.83,449.49,38,Electronics,329,0.25,False,0.9,0.52,Medium,3,1.65,Low,No,0,Cash,False,True,False,9.94,7,31,34,Platinum,App,2,-100,430,True,None,218,94.37,15631.73
CUST108069,54,Male,Karaganda,Medium,83.69,6,3700.32,81.0,5,Beauty,355,0.06,True,0.05,0.83,Low,15,4.98,Medium,Yes,7,Card,True,False,False,17.1,6,14,39,Bronze,Social Media,7,69,2483,True,None,133,21.33,999.17
CUST108070,26,Female,Shymkent,High,58.34,1,9142.66,415.36,40,Electronics,342,0.82,True,0.07,0.65,Low,4,3.11,Medium,No,0,Card,True,True,True,10.26,14,22,31,Silver,App,0,-18,1441,True,Basic,229,20.64,17036.49
CUST108071,32,Female,Shymkent,High,18.63,6,1032.89,266.47,2,Beauty,279,0.17,False,0.06,0.94,Medium,1,1.97,Medium,Yes,5,Cash,True,False,True,19.85,11,10,1,Silver,SMS,8,-91,1696,True,Premium,185,52.96,16162.39
CUST108072,20,Female,Shymkent,High,96.45,8,701.21,430.98,31,Electronics,19,0.41,False,0.47,0.52,Low,4,4.51,Medium,No,6,Cash,True,True,True,11.23,1,35,28,Platinum,Email,8,37,1680,False,Basic,213,70.03,12379.4
CUST108073,46,Male,Shymkent,Low,9.47,4,1233.07,216.2,12,Groceries,130,0.27,False,0.93,0.11,High,16,1.51,Medium,Yes,4,Online Wallet,False,True,True,14.28,11,13,21,Bronze,Social Media,8,97,3566,True,Basic,129,32.08,9679.84
CUST108074,23,Male,Karaganda,Medium,76.9,5,7792.08,243.49,39,Beauty,198,0.93,True,0.56,0.35,Medium,16,1.74,Low,No,3,Cash,False,False,True,19.98,12,24,10,Platinum,Email,2,95,3612,True,None,24,94.91,2370.83
CUST108075,34,Female,Shymkent,Medium,8.66,4,579.32,214.05,46,Groceries,22,0.61,True,0.35,0.14,High,11,4.03,Low,Yes,5,Cash,False,False,True,12.76,13,49,34,Platinum,Social Media,1,75,3008,True,Premium,69,45.47,19329.73
CUST108076,43,Male,Almaty,Low,14.34,0,3398.34,52.75,42,Beauty,354,0.8,False,0.24,0.75,Low,9,4.64,Medium,Yes,8,Card,True,True,True,1.23,3,0,32,Bronze,SMS,1,64,1702,False,None,164,21.35,5054.68
CUST108077,38,Male,Karaganda,Low,89.82,5,4306.1,76.78,20,Electronics,32,0.6,False,0.51,0.47,High,13,2.72,High,No,7,Cash,True,False,False,12.02,8,25,30,Silver,Social Media,9,25,1867,False,Premium,29,35.29,7287.61
CUST108078,25,Male,Shymkent,Low,75.31,6,5120.4,261.18,14,Beauty,45,0.61,False,0.44,0.06,Medium,12,1.28,Low,No,3,Cash,True,True,True,16.38,6,35,9,Gold,Social Media,1,81,355,True,Basic,50,84.34,4760.07
CUST108079,38,Male,Karaganda,Medium,36.55,4,131.67,268.94,11,Groceries,34,0.38,True,0.09,0.02,High,9,3.5,High,Yes,3,Cash,True,True,False,14.14,8,21,2,Silver,Email,1,-60,444,False,Premium,186,95.56,15536.93
CUST108080,28,Female,Karaganda,Low,63.87,2,4918.98,236.56,31,Groceries,21,0.24,True,0.01,0.06,Low,16,4.06,Low,Yes,7,Card,False,True,False,7.85,1,30,38,Silver,SMS,5,11,212,False,Basic,336,7.59,16422.34
CUST108081,55,Female,Karaganda,Low,45.72,5,2029.75,11.36,33,Electronics,33,0.35,True,0.6,0.67,Low,3,3.11,Medium,Yes,1,Online Wallet,True,True,False,12.71,2,44,16,Gold,App,3,-63,3010,False,None,298,24.54,9172.27
CUST108082,25,Male,Astana,Low,6.65,6,1068.98,255.26,26,Groceries,35,0.29,True,0.86,0.2,Low,12,2.57,High,No,7,Cash,False,True,False,10.35,8,36,39,Bronze,SMS,4,-47,1228,True,Basic,164,43.88,5879.39
CUST108083,59,Female,Shymkent,High,72.11,9,5379.63,71.19,2,Electronics,100,0.69,False,0.61,0.78,High,18,3.71,High,No,3,Online Wallet,False,True,True,12.23,7,31,1,Silver,Email,5,-62,483,True,None,20,61.65,9038.62
CUST108084,41,Male,Astana,Low,76.33,9,7467.08,285.35,31,Clothing,153,0.42,True,0.33,0.51,High,14,2.89,High,No,8,Online Wallet,False,False,False,12.59,3,16,34,Gold,Social Media,5,-64,148,False,Premium,279,33.98,7259.67
CUST108085,52,Male,Almaty,High,88.23,8,9354.02,147.7,35,Groceries,40,0.55,False,0.15,0.58,High,5,4.13,Medium,No,3,Card,False,False,True,15.34,9,19,25,Silver,Email,4,95,2882,False,None,297,45.73,18480.97
CUST108086,31,Female,Almaty,Medium,54.06,6,9135.33,495.79,27,Clothing,9,0.77,True,0.74,0.17,High,0,1.02,Medium,Yes,4,Card,True,False,False,3.12,14,19,9,Bronze,Social Media,6,41,3633,True,None,348,80.75,15051.74
CUST108087,31,Female,Astana,Medium,67.31,2,4050.07,182.83,5,Clothing,356,0.27,False,0.7,0.88,Medium,0,3.43,Low,No,7,Online Wallet,True,False,False,2.26,0,40,10,Bronze,Email,5,37,1897,False,Premium,54,63.89,3826.6
CUST108088,27,Male,Shymkent,Medium,43.81,0,7070.17,411.3,11,Beauty,113,0.42,False,0.85,0.47,Medium,2,4.38,Medium,No,8,Card,False,False,False,8.91,8,43,20,Gold,Email,8,1,111,False,Basic,182,54.74,19674.8
CUST108089,29,Male,Karaganda,High,31.89,6,6986.64,126.57,39,Clothing,41,0.52,False,0.98,0.41,Low,7,3.73,Low,No,0,Online Wallet,True,True,True,9.95,10,24,33,Platinum,SMS,3,-67,2900,False,Premium,54,65.58,6144.96
CUST108090,55,Male,Almaty,Low,41.17,7,4179.85,98.8,28,Beauty,138,0.05,True,0.11,0.8,High,17,3.27,High,Yes,9,Cash,True,False,False,16.7,4,19,27,Gold,SMS,0,30,2085,False,Basic,222,2.98,17878.9
CUST108091,61,Male,Almaty,Medium,91.18,0,1072.28,114.44,16,Groceries,71,0.15,False,0.26,0.03,Medium,10,1.89,Low,No,5,Card,True,True,True,5.11,14,26,9,Gold,Social Media,7,-81,176,False,Premium,321,79.11,19184.11
CUST108092,63,Female,Almaty,Low,16.42,4,3881.89,169.89,40,Electronics,70,0.06,True,0.34,0.52,Low,10,3.2,Low,Yes,0,Cash,False,True,True,11.72,6,21,13,Bronze,SMS,9,-38,2951,True,Basic,195,97.7,10529.83
CUST108093,51,Female,Shymkent,High,24.85,7,9924.34,425.19,26,Electronics,109,0.75,False,0.54,0.72,Low,19,4.26,High,Yes,3,Cash,True,True,True,10.15,3,15,29,Bronze,Social Media,9,3,2084,True,None,272,70.16,622.45
CUST108094,58,Male,Astana,Medium,60.62,9,5594.84,383.16,24,Beauty,106,0.3,True,0.05,0.8,Low,13,4.43,Medium,No,1,Card,False,False,False,5.2,13,8,28,Silver,SMS,8,-69,1890,True,None,243,43.22,2806.34
CUST108095,27,Male,Astana,Low,11.63,6,3479.77,220.54,4,Beauty,252,0.42,True,0.28,0.16,Low,15,3.55,High,No,2,Cash,False,True,True,18.22,0,15,34,Bronze,App,8,-62,1425,True,Premium,114,98.58,7018.44
CUST108096,34,Female,Shymkent,Low,89.19,1,7463.77,98.1,12,Clothing,71,0.67,True,0.79,0.39,High,18,4.94,Low,Yes,9,Online Wallet,False,True,True,8.47,14,31,11,Silver,Social Media,2,85,2424,True,Basic,260,65.06,3230.53
CUST108097,34,Male,Almaty,Medium,4.72,3,6894.63,29.11,18,Beauty,224,0.97,False,0.05,0.32,Medium,18,1.47,Medium,No,9,Online Wallet,True,True,True,1.69,10,25,22,Platinum,App,4,28,485,False,Premium,190,62.59,3897.17
CUST108098,20,Female,Shymkent,Low,75.53,5,5830.12,311.18,14,Clothing,133,0.81,False,0.82,0.99,High,15,3.73,Low,No,2,Cash,False,True,True,5.96,14,19,2,Gold,SMS,3,-43,2715,True,Premium,340,0.62,14813.91
CUST108099,48,Male,Shymkent,High,37.37,6,6410.58,354.84,17,Clothing,45,0.06,True,0.18,0.74,High,15,1.17,Medium,No,8,Online Wallet,True,True,False,19.75,4,43,7,Silver,App,0,-11,906,False,Premium,132,87.86,7446.16
CUST108100,68,Female,Astana,Medium,5.12,6,5890.89,305.04,44,Beauty,79,0.31,False,0.31,0.43,High,7,4.42,Medium,No,0,Cash,False,False,True,2.72,9,46,20,Bronze,SMS,7,52,1565,True,Premium,320,34.28,14079.31
CUST108101,18,Male,Shymkent,Medium,84.29,2,9567.14,253.12,41,Clothing,111,0.05,True,0.72,0.21,High,0,4.11,Low,Yes,8,Cash,False,True,True,16.17,10,7,25,Bronze,Email,8,6,1552,True,Basic,362,14.44,8465.75
CUST108102,29,Male,Shymkent,Medium,64.05,7,5140.43,486.57,16,Groceries,269,0.06,False,0.76,0.17,Medium,12,4.26,Medium,No,1,Card,False,False,False,9.23,2,15,7,Platinum,Social Media,9,46,98,True,Basic,328,82.04,5910.22
CUST108103,56,Male,Almaty,Medium,0.89,6,5942.89,17.21,42,Groceries,33,0.13,False,0.21,0.99,Low,15,2.45,Low,No,2,Cash,True,True,False,12.52,13,21,29,Bronze,Email,3,-100,2675,False,None,108,36.08,17836.98
CUST108104,21,Female,Karaganda,High,26.75,3,4769.38,494.26,20,Beauty,57,0.32,False,0.41,0.58,Low,3,1.86,Low,No,1,Online Wallet,False,True,True,6.59,6,7,34,Platinum,App,9,43,2654,True,Basic,131,13.35,16158.36
CUST108105,59,Female,Almaty,High,35.2,9,6042.2,141.78,43,Clothing,305,0.23,True,0.24,0.72,Low,6,1.85,High,Yes,5,Card,True,True,True,7.08,3,22,21,Gold,SMS,9,-31,117,True,None,162,70.51,873.29
CUST108106,30,Male,Astana,Low,32.26,3,8919.19,194.66,28,Beauty,216,0.35,False,0.51,0.16,Low,7,4.63,High,Yes,3,Online Wallet,False,True,False,8.24,9,33,36,Bronze,SMS,2,95,930,True,Basic,263,20.94,5333.3
CUST108107,51,Male,Karaganda,High,49.83,3,3463.57,377.5,41,Groceries,341,0.82,True,0.65,0.75,Low,10,3.09,Medium,Yes,5,Online Wallet,False,True,False,5.93,14,24,17,Gold,Social Media,4,5,1502,False,None,348,48.51,2379.95
CUST108108,59,Male,Almaty,Low,52.68,4,5009.44,117.42,1,Clothing,194,0.8,False,0.27,0.24,Medium,6,1.76,High,No,3,Online Wallet,True,True,False,14.19,1,8,8,Silver,SMS,5,-88,2609,False,Premium,260,19.42,16975.89
CUST108109,38,Male,Shymkent,Low,39.68,1,4541.25,356.38,16,Beauty,104,0.35,True,0.46,0.76,Medium,15,1.32,Low,No,9,Online Wallet,True,True,False,9.51,14,20,39,Bronze,SMS,4,-5,627,False,None,245,70.53,19341.41
CUST108110,39,Female,Shymkent,Medium,33.18,8,4039.98,169.61,4,Electronics,268,0.66,True,0.54,0.91,Medium,1,2.67,Medium,Yes,8,Card,True,True,False,5.02,8,35,8,Bronze,SMS,3,39,2641,False,None,151,68.64,355.29
CUST108111,21,Female,Karaganda,Low,50.44,5,8228.27,470.58,32,Clothing,125,0.37,True,0.42,0.39,Low,3,1.55,High,Yes,1,Card,False,False,False,3.32,12,44,24,Bronze,App,2,-94,1566,True,None,355,74.89,13140.72
CUST108112,35,Female,Karaganda,Medium,3.36,7,2396.26,90.0,29,Groceries,233,0.39,True,0.51,0.9,Medium,4,2.42,Medium,No,2,Card,True,False,True,17.68,3,44,7,Bronze,Social Media,4,12,1364,False,Basic,68,7.66,17924.1
CUST108113,22,Male,Shymkent,Low,64.52,0,5049.19,466.23,8,Electronics,84,0.68,True,0.14,0.46,High,12,1.54,High,No,9,Online Wallet,True,True,False,12.03,11,24,39,Silver,SMS,1,97,1008,True,Basic,355,26.04,11558.71
CUST108114,36,Male,Astana,High,60.6,5,9253.88,396.58,2,Groceries,348,0.38,True,0.04,0.81,Medium,5,3.17,Medium,No,0,Card,True,True,False,16.45,1,42,15,Silver,Email,7,10,1085,False,Premium,313,38.69,8645.32
CUST108115,19,Female,Almaty,Medium,27.92,5,1696.42,89.27,46,Groceries,200,0.55,True,0.06,0.45,Low,16,1.26,High,Yes,6,Online Wallet,True,True,True,11.87,8,2,29,Bronze,App,8,-96,2046,False,Basic,152,11.28,12876.44
CUST108116,29,Male,Shymkent,Low,17.95,7,145.98,196.88,24,Beauty,103,0.12,False,0.97,0.14,High,18,1.24,High,Yes,9,Online Wallet,True,True,True,11.86,4,28,8,Bronze,Social Media,0,62,269,True,Basic,45,74.36,4703.16
CUST108117,34,Female,Almaty,High,7.3,0,2725.71,56.63,41,Groceries,341,0.54,True,0.07,0.67,Medium,7,4.27,Medium,Yes,3,Online Wallet,False,False,True,3.96,3,0,24,Platinum,Email,6,98,3218,False,Basic,228,97.61,19668.69
CUST108118,27,Female,Almaty,High,58.73,4,9230.88,301.86,46,Electronics,222,0.74,False,0.39,0.33,Medium,8,1.33,High,No,9,Card,False,False,True,17.25,6,25,25,Bronze,Email,6,-12,119,False,None,59,60.51,5115.88
CUST108119,51,Female,Almaty,Medium,56.89,2,967.48,480.46,14,Beauty,44,0.89,True,0.79,0.08,Medium,16,4.88,Low,Yes,3,Online Wallet,True,False,False,8.44,14,30,6,Silver,Email,8,-99,3519,False,None,95,36.79,7416.44
CUST108120,23,Female,Almaty,Medium,53.33,5,1457.04,44.22,44,Beauty,158,0.15,True,0.85,0.65,Low,1,3.31,High,Yes,5,Cash,False,False,True,13.01,13,8,4,Silver,Social Media,1,39,1357,False,Premium,275,48.99,12094.74
CUST108121,25,Male,Astana,Medium,98.56,8,3271.36,132.77,43,Clothing,168,0.41,True,0.27,0.58,High,2,2.18,Medium,No,7,Online Wallet,True,False,False,10.39,14,6,37,Bronze,Social Media,8,9,2119,True,Premium,178,81.61,3233.4
CUST108122,68,Female,Astana,Low,53.15,9,7720.07,378.9,1,Electronics,45,0.49,False,0.64,0.93,Medium,9,2.09,Medium,Yes,8,Cash,True,False,True,16.4,0,46,18,Silver,App,9,15,709,True,None,191,18.45,13368.67
CUST108123,28,Male,Astana,Medium,72.18,2,7537.68,231.87,33,Electronics,257,0.9,False,0.72,0.09,Medium,1,3.66,Low,Yes,1,Online Wallet,True,True,False,3.25,8,21,34,Gold,Social Media,9,-61,1327,True,None,108,82.06,782.76
CUST108124,29,Female,Shymkent,High,11.29,8,962.0,172.78,11,Groceries,123,0.26,True,0.92,0.43,Medium,3,4.45,High,No,7,Online Wallet,True,False,False,13.6,4,22,5,Platinum,Email,0,47,3285,False,Basic,178,15.15,3360.04
CUST108125,26,Female,Shymkent,High,29.9,8,9345.04,302.59,20,Beauty,139,0.17,False,0.89,0.23,Medium,2,3.09,High,Yes,9,Card,False,True,True,4.36,10,6,31,Platinum,Social Media,1,-48,3214,True,None,103,94.58,19610.88
CUST108126,19,Female,Shymkent,Medium,27.54,0,2464.31,150.52,15,Electronics,319,0.14,True,0.44,0.48,Medium,16,4.06,Medium,No,8,Card,True,False,True,8.2,4,43,27,Silver,SMS,6,47,2156,False,Basic,209,16.23,13941.57
CUST108127,25,Female,Astana,Medium,57.6,1,2878.3,167.78,28,Electronics,42,0.15,True,0.54,0.84,Medium,6,4.74,High,Yes,6,Cash,False,True,False,1.65,3,28,14,Gold,SMS,2,78,2966,False,Premium,157,76.06,19291.06
CUST108128,28,Male,Almaty,High,33.08,3,3925.54,404.03,21,Groceries,50,0.87,True,0.8,0.94,Medium,17,3.42,Medium,Yes,5,Online Wallet,False,True,False,16.06,4,31,37,Silver,Email,1,58,1171,True,None,354,60.28,12939.62
CUST108129,53,Male,Astana,Low,64.11,6,6381.48,198.83,23,Clothing,338,0.62,False,0.6,0.38,Low,18,2.69,Low,No,9,Card,False,True,False,1.21,14,43,11,Gold,SMS,0,-31,2355,True,Premium,117,33.78,14785.43
CUST108130,27,Male,Shymkent,High,69.01,1,5260.96,351.78,9,Electronics,275,0.42,True,0.36,0.62,Low,6,1.44,High,No,5,Online Wallet,True,False,False,15.53,3,23,35,Bronze,App,8,-56,2848,True,None,254,8.1,9829.28
CUST108131,38,Male,Karaganda,High,3.37,6,9293.29,79.63,20,Groceries,228,0.87,True,0.95,0.24,High,5,3.76,High,Yes,5,Online Wallet,False,False,False,10.82,4,37,21,Platinum,App,3,18,2544,True,Basic,288,71.39,17695.56
CUST108132,37,Female,Shymkent,High,63.98,4,5689.74,202.42,17,Clothing,224,0.3,True,1.0,0.76,High,4,4.41,Low,Yes,8,Card,False,False,False,10.1,0,31,29,Bronze,Email,0,-46,2579,True,None,16,53.02,4871.68
CUST108133,65,Male,Almaty,Medium,11.68,9,8584.67,278.2,42,Clothing,313,0.93,False,0.93,0.91,Medium,17,1.07,Low,Yes,3,Card,False,False,False,9.22,12,26,30,Silver,Social Media,3,88,1860,False,None,107,99.73,7197.75
CUST108134,25,Male,Astana,Low,46.51,6,874.22,137.31,15,Clothing,314,0.76,False,0.35,0.48,Medium,12,3.59,Low,No,5,Cash,True,False,False,16.64,1,38,7,Platinum,Social Media,3,73,1485,True,Premium,131,52.43,9966.52
CUST108135,53,Female,Karaganda,Low,72.66,8,8573.43,213.69,44,Clothing,202,0.02,True,0.24,0.87,High,10,1.27,High,Yes,7,Online Wallet,True,False,True,9.75,14,8,0,Gold,SMS,7,99,1883,False,None,132,1.88,747.57
CUST108136,46,Male,Karaganda,Medium,70.33,8,2057.36,381.11,5,Electronics,172,0.46,False,0.49,0.98,High,14,4.77,Low,No,1,Online Wallet,False,True,False,13.74,12,41,27,Silver,Email,8,-95,297,False,None,277,7.23,5933.3
CUST108137,59,Male,Almaty,High,29.98,2,3689.29,84.94,46,Electronics,302,0.84,False,0.78,0.61,High,5,2.66,High,No,6,Online Wallet,False,True,True,9.63,13,1,8,Gold,App,1,-13,1685,True,Basic,60,44.71,3243.44
CUST108138,29,Male,Astana,Medium,27.24,2,3266.88,252.87,42,Groceries,81,0.4,False,0.27,0.56,Medium,11,1.74,Medium,Yes,0,Cash,False,False,True,18.92,10,49,37,Bronze,App,5,-24,76,False,Premium,192,63.48,17644.27
CUST108139,31,Male,Karaganda,Medium,44.02,6,3439.09,134.58,33,Electronics,30,0.99,False,0.41,0.38,Low,5,1.81,Low,No,1,Cash,True,False,False,18.65,6,7,23,Gold,App,2,-60,1534,True,Basic,161,87.33,567.09
CUST108140,65,Female,Shymkent,Low,18.87,4,9194.94,208.07,30,Electronics,353,0.85,False,0.15,0.79,High,6,1.36,Low,Yes,0,Cash,True,True,False,7.12,4,33,11,Bronze,SMS,5,67,674,True,Premium,347,89.32,7655.91
CUST108141,67,Female,Almaty,Low,97.47,4,4471.78,190.82,16,Electronics,40,0.75,False,0.7,0.81,Low,10,3.63,Medium,No,7,Online Wallet,False,False,False,4.82,2,37,27,Gold,App,5,14,1511,True,Basic,324,12.08,4989.78
CUST108142,38,Male,Karaganda,Medium,34.49,4,2752.89,329.39,36,Clothing,208,0.14,False,0.74,0.01,Low,7,4.51,Low,No,4,Online Wallet,False,False,False,5.93,13,13,2,Gold,Social Media,0,-87,3585,False,None,164,77.18,3525.78
CUST108143,39,Female,Almaty,Medium,92.3,8,3014.58,384.75,37,Electronics,273,0.11,True,0.5,0.25,High,8,2.52,Medium,No,6,Cash,False,True,True,5.32,6,18,37,Bronze,Email,8,30,3549,True,Basic,312,12.17,15985.54
CUST108144,38,Male,Astana,Low,90.83,3,8053.03,252.37,41,Beauty,95,0.64,True,0.74,0.03,High,7,3.12,High,Yes,1,Card,False,True,False,4.15,12,18,24,Silver,Social Media,8,-94,1137,False,Premium,143,62.88,11791.03
CUST108145,61,Male,Astana,Low,36.48,5,5437.23,87.46,49,Groceries,9,0.66,True,0.64,0.78,High,19,2.04,Low,No,5,Cash,False,False,True,14.29,13,21,14,Silver,Social Media,5,88,1023,False,Basic,195,61.61,16598.77
CUST108146,67,Male,Astana,High,25.41,5,4550.02,434.97,38,Electronics,264,0.15,True,0.93,0.18,Medium,11,4.11,Medium,No,1,Cash,False,True,False,4.01,14,25,25,Silver,SMS,5,-9,815,True,Premium,354,59.12,16583.72
CUST108147,47,Female,Shymkent,Medium,77.08,6,9275.46,97.17,24,Beauty,154,0.85,True,0.59,0.11,High,4,3.6,Medium,No,7,Online Wallet,False,False,True,12.55,13,7,16,Platinum,App,4,-9,264,False,Basic,159,63.9,12846.12
CUST108148,56,Female,Karaganda,High,22.94,1,9307.08,291.33,25,Beauty,281,0.87,False,0.36,0.8,High,17,4.99,Low,No,0,Cash,False,True,False,15.3,10,1,28,Platinum,Social Media,4,-14,2492,True,Basic,265,11.89,12249.32
CUST108149,37,Female,Astana,High,52.12,5,7585.57,266.01,27,Clothing,248,0.42,True,0.73,0.57,Low,18,4.4,Low,Yes,2,Card,False,False,False,11.16,4,12,32,Silver,Email,2,65,3641,False,Premium,353,34.53,2409.02
CUST108150,41,Female,Shymkent,High,11.07,8,5228.26,146.9,5,Groceries,84,0.61,True,0.06,0.15,Medium,1,1.56,Medium,No,8,Cash,False,True,True,4.44,1,26,7,Bronze,Social Media,7,-81,2062,True,Premium,272,46.39,5138.76
CUST108151,40,Female,Astana,Low,38.59,2,1254.46,476.71,49,Clothing,28,0.51,True,0.48,0.84,Low,11,4.38,Medium,Yes,8,Cash,True,False,True,14.38,1,16,20,Platinum,App,8,-41,245,True,None,256,5.06,16202.3
CUST108152,24,Female,Astana,High,7.82,1,7108.7,339.95,21,Beauty,19,0.04,False,0.97,0.41,Low,8,1.22,Medium,No,5,Online Wallet,True,False,False,6.49,6,23,13,Platinum,Social Media,3,-99,637,True,None,22,3.49,19996.97
CUST108153,26,Male,Karaganda,Low,28.34,7,8169.61,237.64,43,Electronics,328,0.09,False,0.71,0.37,Medium,18,1.6,Medium,Yes,6,Card,False,False,True,11.03,0,37,24,Bronze,Email,1,-45,3010,True,Premium,296,83.02,16315.76
CUST108154,18,Female,Shymkent,Low,66.53,0,8535.21,224.53,35,Beauty,142,0.78,True,1.0,0.65,High,11,2.54,High,No,5,Online Wallet,True,True,False,13.24,3,47,30,Silver,Email,1,-67,3274,False,Basic,242,26.88,179.22
CUST108155,43,Male,Astana,Low,99.13,7,5860.47,50.77,6,Groceries,179,0.49,True,0.39,0.04,High,1,1.76,Medium,No,1,Online Wallet,False,True,False,6.95,2,14,22,Silver,Email,5,94,711,False,None,162,54.74,19447.87
CUST108156,55,Male,Shymkent,Medium,25.48,4,6206.71,391.44,9,Beauty,214,0.61,False,0.39,0.34,Medium,18,2.14,Medium,Yes,2,Cash,True,False,True,5.96,13,33,31,Platinum,Email,5,-85,3086,False,Premium,66,33.9,8913.59
CUST108157,55,Female,Shymkent,High,47.33,8,7121.98,46.4,45,Beauty,105,0.61,True,0.06,0.08,Low,2,3.84,Low,Yes,0,Card,True,True,False,15.37,4,36,24,Gold,Social Media,2,-9,2089,False,Basic,30,62.08,8641.28
CUST108158,61,Male,Astana,Low,44.8,8,8751.9,104.36,27,Clothing,361,0.38,True,0.36,0.74,High,7,3.24,Medium,No,5,Cash,True,True,False,4.07,0,1,14,Bronze,App,1,-6,2176,False,Premium,249,27.38,7161.19
CUST108159,39,Male,Astana,Medium,18.42,3,549.7,86.42,1,Beauty,335,0.03,False,0.14,0.27,High,5,2.6,Medium,No,2,Online Wallet,True,True,True,4.63,1,13,5,Silver,SMS,0,-94,3067,False,None,92,69.0,2738.55
CUST108160,61,Male,Almaty,Medium,61.01,0,5675.9,38.74,30,Clothing,128,0.79,True,0.4,0.84,High,15,3.58,Medium,Yes,1,Cash,True,True,False,4.3,2,44,10,Gold,Social Media,4,17,2499,True,None,31,88.07,14618.61
CUST108161,27,Female,Karaganda,Medium,72.47,4,3754.05,415.64,15,Clothing,314,0.47,True,0.0,0.42,High,19,1.0,High,No,0,Cash,False,False,True,5.38,5,29,5,Bronze,Email,8,12,738,True,None,256,32.12,14152.93
CUST108162,23,Female,Astana,Low,14.72,6,8348.28,453.62,32,Electronics,3,0.14,True,0.44,0.89,High,18,4.52,High,No,9,Card,False,False,False,1.05,2,0,16,Platinum,Email,2,18,560,True,None,233,30.3,16949.37
CUST108163,34,Male,Almaty,Low,75.71,8,1424.73,314.63,20,Beauty,317,0.02,True,0.94,0.22,Low,0,2.58,Low,No,5,Online Wallet,True,False,True,15.57,11,1,15,Gold,Email,0,-66,3265,True,None,223,16.38,17077.16
CUST108164,68,Female,Karaganda,Low,70.02,9,9106.04,439.49,4,Electronics,219,0.02,True,0.76,0.65,Low,13,2.96,Low,Yes,2,Card,True,True,False,11.14,3,41,39,Gold,App,8,64,1739,True,None,49,24.87,15362.5
CUST108165,67,Male,Astana,Medium,19.73,8,1327.67,339.16,34,Groceries,184,0.03,True,0.24,0.94,Medium,0,1.47,High,Yes,9,Online Wallet,True,True,False,3.14,4,40,37,Bronze,Social Media,0,-60,568,True,Basic,336,97.35,3865.47
CUST108166,55,Female,Shymkent,Low,64.89,8,984.33,344.08,48,Clothing,187,0.16,False,0.27,0.39,Medium,10,4.03,Low,No,2,Online Wallet,True,True,True,1.89,1,41,26,Platinum,App,9,79,2509,False,None,175,42.65,19945.58
CUST108167,41,Male,Karaganda,High,39.37,5,3530.34,445.29,38,Clothing,290,0.23,False,0.31,0.16,Medium,4,4.98,Low,Yes,4,Online Wallet,False,False,True,10.91,5,18,39,Gold,Social Media,5,-66,935,True,Premium,354,77.86,7700.83
CUST108168,68,Male,Shymkent,Low,68.11,1,9947.77,50.5,20,Groceries,162,0.25,True,0.09,0.55,Low,13,4.07,High,Yes,4,Online Wallet,True,True,False,19.52,11,32,39,Gold,Email,6,-22,1015,True,Premium,120,66.59,3853.12
CUST108169,27,Female,Almaty,Low,49.61,4,6374.65,32.09,47,Clothing,363,0.63,True,0.99,0.43,Medium,5,1.56,High,Yes,7,Online Wallet,True,False,True,16.5,2,44,33,Gold,Email,0,-96,2276,True,Premium,279,93.69,9873.12
