customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,customer_numeric_id,spend_per_purchase,return_ratio,engagement_score_custom,client_score
CUST109632,28,Female,Almaty,High,6.2,6,6583.91,99.54,32,Clothing,190,0.16,False,0.32,0.25,High,0,2.95,High,No,8,Card,True,True,True,15.0,12,1,1,Silver,Social Media,8,-100,1097,True,Premium,258,43.95,109.86,109632.0,206.7471875,1.0,1.0,3293.815
CUST109633,22,Female,Shymkent,Medium,30.53,6,7277.18,135.91,2,Groceries,203,0.22,True,0.67,0.58,Medium,7,3.27,Medium,No,9,Cash,True,True,False,6.41,14,32,14,Gold,SMS,2,47,2811,True,,84,90.49,6800.63,109633.0,3639.59,4.5,23.0,3646.349
CUST109634,52,Male,Astana,High,91.04,2,9939.77,322.88,8,Beauty,221,0.59,False,0.7,0.48,Medium,13,1.32,Low,Yes,3,Online Wallet,False,True,True,19.21,6,31,36,Gold,SMS,9,24,1277,True,Basic,212,12.61,2946.48,109634.0,1243.47125,2.625,33.5,4994.597
CUST109635,44,Female,Almaty,High,2.98,5,5965.38,162.71,15,Beauty,58,0.72,True,0.21,0.16,Low,8,3.37,Low,No,9,Online Wallet,True,False,True,13.84,3,1,38,Platinum,Social Media,3,-76,957,False,Premium,345,61.05,19119.33,109635.0,398.692,1.5333333333333332,19.5,2981.984
CUST109636,66,Female,Astana,High,76.58,8,7174.72,342.66,48,Beauty,90,0.11,False,0.59,0.73,Medium,0,3.48,Medium,No,3,Online Wallet,True,False,False,13.73,7,5,1,Gold,App,0,-36,3600,False,Basic,230,32.07,17426.82,109636.0,150.47333333333333,1.0,3.0,3610.3340000000003
CUST109637,19,Male,Shymkent,Medium,90.64,8,3053.44,390.22,3,Groceries,291,0.18,True,0.73,0.31,Low,6,4.18,Low,No,4,Cash,False,True,True,9.62,8,10,21,Silver,SMS,9,-84,718,False,Premium,314,94.58,17366.26,109637.0,1018.8133333333334,3.0,15.5,1552.712
CUST109638,41,Male,Almaty,Low,77.05,3,5413.88,156.78,20,Groceries,142,0.92,False,0.96,0.49,Medium,16,4.69,High,No,3,Card,False,True,True,4.78,7,15,21,Platinum,SMS,8,-100,2138,True,Basic,12,23.64,4418.95,109638.0,271.694,1.8,18.0,2726.855
CUST109639,48,Male,Astana,High,74.38,8,9128.33,186.42,34,Electronics,200,0.03,True,0.94,0.29,Medium,1,2.85,High,No,8,Online Wallet,True,False,True,9.54,11,13,39,Silver,Email,5,74,2883,True,Premium,157,47.62,9127.57,109639.0,269.4802941176471,1.0294117647058822,26.0,4586.279
CUST109640,50,Female,Astana,Low,84.34,1,8547.89,29.79,47,Electronics,94,0.4,True,0.21,0.44,Medium,1,2.12,Medium,Yes,0,Online Wallet,False,True,True,12.85,14,23,0,Bronze,Email,7,-72,618,False,,164,66.27,8364.03,109640.0,182.86999999999998,1.0212765957446808,11.5,4299.047
CUST109641,56,Male,Almaty,Medium,66.58,7,3132.25,410.8,46,Groceries,216,0.21,False,0.58,0.25,Low,2,3.72,Low,Yes,0,Card,False,False,False,1.22,11,18,39,Silver,App,5,41,1295,True,,318,20.0,10972.61,109641.0,69.09239130434783,1.0434782608695652,28.5,1585.6989999999998
CUST109642,47,Male,Karaganda,Low,42.31,1,3636.46,305.0,41,Beauty,59,0.77,False,0.47,0.48,High,18,1.6,Medium,Yes,6,Cash,True,True,False,8.6,11,45,9,Platinum,App,5,10,3538,True,Premium,34,84.19,19649.82,109642.0,89.69414634146341,1.4390243902439024,27.0,1827.323
CUST109643,63,Female,Almaty,Low,6.28,4,8479.1,444.69,4,Clothing,270,0.86,True,0.35,0.16,Low,3,1.39,High,No,4,Card,True,True,False,15.21,14,35,21,Bronze,App,7,-78,2754,False,Basic,276,66.72,1366.86,109643.0,2120.775,1.75,28.0,4240.834
CUST109644,54,Female,Almaty,High,78.8,5,2918.27,98.52,23,Electronics,33,0.25,True,0.34,0.28,High,5,4.13,Low,Yes,5,Card,True,False,False,17.57,10,49,27,Platinum,SMS,8,-63,350,True,,222,93.4,2436.64,109644.0,127.88130434782609,1.2173913043478262,38.0,1481.775
CUST109645,68,Male,Almaty,High,90.53,1,8887.42,480.5,8,Groceries,189,0.59,True,0.97,0.21,Low,19,4.45,High,Yes,0,Card,True,False,False,14.76,2,10,20,Gold,SMS,7,16,2081,False,,315,95.95,17396.65,109645.0,1111.9275,3.375,15.0,4467.0689999999995
CUST109646,45,Female,Almaty,High,51.16,8,7760.32,354.83,10,Beauty,15,0.84,False,0.04,0.36,Low,3,4.26,Medium,No,1,Card,False,False,False,16.02,6,42,31,Silver,App,9,3,743,False,Basic,14,61.98,18646.83,109646.0,777.0319999999999,1.3,36.5,3894.908
CUST109647,48,Female,Astana,Medium,53.25,5,1608.33,102.32,49,Electronics,288,0.6,False,0.85,0.83,High,14,4.56,Low,No,5,Online Wallet,True,False,True,16.03,7,49,6,Gold,Social Media,7,-44,2846,False,Premium,108,81.34,12948.63,109647.0,33.82306122448979,1.2857142857142856,27.5,817.34
CUST109648,28,Female,Almaty,Low,40.33,7,7225.67,234.17,38,Electronics,125,0.6,True,0.45,0.5,Medium,10,2.11,High,Yes,1,Card,False,False,False,4.72,6,41,13,Platinum,Email,4,-10,2467,False,,80,16.7,13051.17,109648.0,191.14921052631578,1.263157894736842,27.0,3622.934
CUST109649,40,Male,Almaty,Medium,85.69,3,8359.84,350.98,5,Groceries,92,0.41,False,0.57,0.42,Medium,8,3.51,Low,No,4,Online Wallet,True,False,True,19.8,10,18,0,Bronze,Social Media,5,-76,646,False,Basic,159,44.07,13185.55,109649.0,1672.968,2.6,9.0,4204.027
CUST109650,19,Male,Shymkent,Medium,1.48,2,1528.99,13.4,10,Beauty,31,0.65,False,0.74,0.57,High,1,3.45,Medium,Yes,9,Online Wallet,False,True,False,6.33,10,42,31,Bronze,App,7,-78,513,False,Basic,267,74.83,8051.17,109650.0,153.899,1.1,36.5,764.7389999999999
CUST109651,57,Male,Astana,Medium,62.45,3,4627.75,391.24,26,Electronics,78,0.96,True,0.46,0.78,Medium,0,1.18,High,Yes,2,Online Wallet,True,True,True,16.05,10,5,26,Bronze,Social Media,8,-65,3190,False,Premium,300,91.43,16848.52,109651.0,178.9903846153846,1.0,15.5,2332.61
CUST109652,58,Female,Shymkent,Medium,90.74,0,8640.02,474.1,49,Electronics,212,0.3,False,0.99,0.3,Medium,12,1.1,High,Yes,6,Card,True,True,True,3.5,9,36,3,Platinum,SMS,2,-51,3094,True,,253,20.23,17972.67,109652.0,177.3269387755102,1.2448979591836735,19.5,4344.832
CUST109653,44,Male,Astana,High,10.32,0,2066.64,45.34,16,Groceries,27,0.2,False,0.87,0.81,Medium,6,4.5,Low,Yes,6,Card,True,True,True,9.32,14,40,30,Silver,SMS,9,-83,2651,True,Basic,118,84.01,13344.71,109653.0,130.165,1.375,35.0,1035.216
CUST109654,52,Male,Karaganda,Low,95.92,7,4545.98,449.57,23,Electronics,141,0.96,True,0.21,0.25,Medium,6,1.07,High,No,4,Card,True,False,True,11.96,3,42,39,Silver,SMS,0,45,3380,True,,305,51.79,17853.2,109654.0,198.65130434782606,1.2608695652173914,40.5,2300.566
CUST109655,19,Female,Karaganda,High,96.77,0,6166.43,234.9,17,Groceries,276,0.06,True,0.67,0.85,Medium,17,3.92,High,Yes,9,Card,True,True,True,20.0,9,42,2,Silver,SMS,9,-46,2970,False,Basic,100,33.49,14449.45,109655.0,363.73117647058825,2.0,22.0,3108.846
CUST109656,56,Female,Astana,High,92.98,4,1062.8,260.22,28,Groceries,215,0.84,False,0.48,0.83,Medium,7,2.72,Low,Yes,9,Cash,True,False,False,13.05,6,26,2,Platinum,Social Media,1,-38,3616,True,Premium,204,62.48,17653.72,109656.0,38.957142857142856,1.25,14.0,557.894
CUST109657,54,Male,Karaganda,Medium,46.25,9,2199.35,420.85,18,Groceries,98,0.91,False,0.36,0.59,High,16,1.16,Medium,Yes,6,Card,True,True,False,6.7,0,43,11,Bronze,App,4,15,3230,False,Premium,189,58.25,8691.89,109657.0,123.1861111111111,1.8888888888888888,27.0,1110.35
CUST109658,38,Female,Karaganda,High,38.3,8,4720.63,296.88,41,Electronics,326,0.22,False,0.35,0.36,Medium,18,4.4,High,No,1,Card,False,False,True,16.81,2,3,5,Gold,App,0,-29,979,True,Premium,155,91.57,18693.22,109658.0,116.13731707317073,1.4390243902439024,4.0,2368.205
CUST109659,22,Male,Astana,Low,70.59,2,3799.45,178.96,11,Clothing,158,0.43,True,0.16,0.41,Low,5,2.56,Low,Yes,4,Online Wallet,True,True,False,3.7,0,13,24,Silver,App,1,4,1484,True,,222,26.92,19327.02,109659.0,346.4045454545454,1.4545454545454546,18.5,1919.9019999999998
CUST109660,69,Male,Almaty,Medium,31.87,9,3315.28,367.63,34,Beauty,21,0.12,True,0.46,0.81,Medium,2,3.94,High,No,0,Card,False,False,True,18.12,10,1,7,Silver,Email,1,-31,561,True,Premium,186,21.79,1181.5,109660.0,98.50823529411765,1.0588235294117647,4.0,1666.801
CUST109661,62,Male,Shymkent,High,6.83,1,361.03,73.47,46,Beauty,24,0.37,False,0.6,0.08,Low,12,3.0,Low,No,2,Card,False,True,True,7.53,12,43,13,Platinum,Email,3,45,3426,False,Premium,195,40.8,5748.08,109661.0,8.848478260869564,1.2608695652173914,28.0,180.164
CUST109662,38,Female,Astana,Medium,90.14,4,9286.56,334.81,15,Beauty,45,0.46,True,0.8,0.79,Low,3,4.48,Low,No,3,Cash,True,False,True,9.78,11,27,36,Bronze,Email,9,87,1654,False,Basic,15,94.71,11397.32,109662.0,620.1039999999999,1.2,31.5,4669.722
CUST109663,46,Female,Astana,Low,63.49,1,8727.09,388.44,1,Clothing,41,0.51,False,0.29,0.13,Low,15,3.01,High,Yes,4,Card,False,True,True,8.94,9,19,1,Bronze,Email,4,-64,671,False,Premium,347,56.67,8495.75,109663.0,8728.09,16.0,10.0,4379.592
CUST109664,37,Male,Astana,Medium,20.72,9,3986.93,170.71,33,Electronics,32,0.12,True,0.77,0.82,Low,17,4.02,Low,Yes,0,Online Wallet,False,True,False,3.65,11,12,13,Platinum,Social Media,0,32,1685,True,Premium,278,49.76,11843.03,109664.0,121.8160606060606,1.5151515151515151,12.5,1996.2809999999997
CUST109665,55,Male,Shymkent,High,1.84,0,1895.61,485.27,9,Electronics,99,0.4,True,0.55,0.9,Medium,7,3.4,Medium,No,8,Cash,False,True,True,9.52,6,23,31,Platinum,Email,1,87,1584,False,Basic,279,99.21,1901.52,109665.0,211.62333333333333,1.7777777777777777,27.0,946.957
CUST109666,37,Male,Astana,High,72.35,8,783.55,322.1,44,Beauty,345,0.63,True,0.26,0.51,Low,19,4.13,Medium,No,9,Card,False,False,False,4.57,1,31,9,Platinum,App,2,-73,831,False,,52,63.17,17573.88,109666.0,18.807954545454546,1.4318181818181819,20.0,409.67999999999995
CUST109667,67,Male,Shymkent,Low,85.28,9,1319.56,52.36,17,Groceries,302,0.5,False,0.79,0.75,Low,7,1.44,Medium,Yes,9,Online Wallet,True,True,False,15.67,1,12,18,Platinum,Social Media,4,-100,1792,True,Premium,189,87.63,16325.69,109667.0,78.62117647058824,1.4117647058823528,15.0,683.9639999999999
CUST109668,42,Female,Shymkent,Low,40.56,8,6060.02,483.31,15,Beauty,69,0.84,False,0.6,0.2,High,6,2.42,Low,No,1,Card,True,False,True,8.01,10,30,22,Platinum,App,4,-17,3122,True,,247,42.63,17645.45,109668.0,405.0013333333334,1.4,26.0,3040.9780000000005
CUST109669,19,Male,Karaganda,Medium,8.09,0,7365.78,373.28,4,Clothing,311,0.95,False,0.95,0.77,High,2,2.47,Medium,Yes,2,Cash,False,True,False,12.41,0,25,34,Gold,SMS,9,51,2804,False,,8,69.3,11527.81,109669.0,1842.445,1.5,29.5,3684.917
CUST109670,49,Male,Almaty,High,64.86,3,1648.58,349.34,37,Clothing,152,0.82,True,0.29,0.7,Low,7,1.45,High,No,2,Card,False,False,True,18.64,1,10,26,Bronze,SMS,7,91,1907,True,,130,21.98,17491.04,109670.0,45.556216216216214,1.1891891891891893,18.0,842.348
CUST109671,43,Female,Karaganda,Low,29.69,4,1216.63,130.36,46,Electronics,313,0.05,False,0.97,0.11,Medium,1,4.58,Low,Yes,9,Card,False,False,False,13.29,2,38,17,Silver,App,1,95,490,True,Basic,85,95.17,16086.31,109671.0,27.448478260869567,1.0217391304347827,27.5,617.022
CUST109672,23,Male,Astana,Low,14.39,1,6941.68,239.21,6,Groceries,201,0.21,False,0.56,0.5,Medium,13,2.06,High,No,0,Cash,False,False,False,11.57,5,48,12,Bronze,Email,4,51,2012,True,Basic,89,87.86,6713.44,109672.0,1157.9466666666667,3.1666666666666665,30.0,3472.5570000000002
CUST109673,58,Male,Astana,High,51.04,8,5218.52,451.02,6,Electronics,355,0.09,True,0.45,0.77,Medium,19,4.11,High,Yes,3,Cash,False,True,True,19.63,2,21,30,Gold,SMS,1,-47,462,True,,30,82.91,18231.2,109673.0,870.7533333333334,4.166666666666666,25.5,2620.772
CUST109674,20,Male,Shymkent,Low,48.18,8,3781.18,157.54,19,Electronics,47,0.43,False,0.87,0.09,High,4,2.95,High,No,4,Cash,True,False,False,3.44,9,22,16,Gold,App,2,-11,487,False,,294,49.75,4391.81,109674.0,200.00947368421052,1.2105263157894737,19.0,1904.244
CUST109675,50,Male,Karaganda,Low,51.68,8,7277.29,214.55,23,Clothing,306,0.72,True,0.16,0.66,Medium,2,4.55,Medium,Yes,1,Card,False,True,True,9.86,12,25,9,Bronze,Email,6,-22,751,False,,1,40.21,6105.7,109675.0,317.40391304347827,1.0869565217391304,17.0,3653.749
CUST109676,18,Male,Shymkent,High,82.39,7,4611.2,132.09,30,Electronics,106,0.03,False,0.46,0.8,Medium,8,3.92,High,Yes,0,Cash,True,True,True,7.57,9,13,7,Silver,SMS,4,-40,2240,True,Premium,226,45.16,6330.3,109676.0,154.70666666666665,1.2666666666666666,10.0,2328.717
CUST109677,68,Female,Karaganda,Low,48.45,5,4704.7,111.87,1,Clothing,201,0.27,False,0.13,0.35,High,18,4.03,High,No,0,Card,False,True,True,5.98,4,22,39,Silver,Email,4,15,2520,False,Basic,118,3.14,14579.81,109677.0,4705.7,19.0,30.5,2363.285
CUST109678,22,Female,Karaganda,High,90.05,0,255.84,26.64,9,Electronics,225,0.09,True,0.61,0.38,High,18,2.95,High,No,5,Cash,True,True,True,14.64,14,45,19,Bronze,Social Media,5,-30,3011,False,,158,50.9,13769.31,109678.0,29.426666666666666,3.0,32.0,151.335
CUST109679,30,Female,Karaganda,High,84.18,9,3228.49,369.77,22,Clothing,103,0.41,True,0.04,0.27,High,16,2.56,Medium,No,5,Cash,True,True,False,11.05,0,28,26,Bronze,App,7,60,3370,False,Basic,310,27.01,13419.16,109679.0,147.74954545454545,1.7272727272727273,27.0,1636.2989999999998
CUST109680,36,Female,Karaganda,Medium,65.11,4,149.84,49.93,1,Clothing,309,0.93,True,0.98,0.19,High,2,2.87,Medium,No,5,Cash,False,False,False,19.4,5,40,16,Bronze,Social Media,2,33,2024,False,,253,46.8,3418.66,109680.0,150.84,3.0,28.0,94.053
CUST109681,29,Male,Karaganda,High,5.69,7,9246.09,268.01,36,Beauty,64,0.41,True,0.01,0.96,Medium,11,2.96,Low,Yes,9,Online Wallet,True,True,True,4.67,10,24,16,Platinum,App,8,-8,76,False,Basic,234,19.46,10889.21,109681.0,257.8358333333333,1.3055555555555556,20.0,4622.552000000001
CUST109682,65,Female,Almaty,Low,86.49,3,3010.0,29.65,25,Clothing,307,0.63,True,0.93,0.7,Medium,15,1.24,Medium,No,5,Online Wallet,True,True,False,5.74,2,1,4,Bronze,SMS,1,12,2435,True,Basic,273,60.98,2102.36,109682.0,121.4,1.6,2.5,1527.947
CUST109683,42,Female,Astana,Medium,90.56,7,1887.15,492.02,16,Clothing,146,0.39,True,0.64,0.05,Low,12,1.43,High,No,6,Card,False,True,False,14.07,11,41,14,Bronze,Social Media,6,75,1896,True,Premium,24,28.25,6042.43,109683.0,118.946875,1.75,27.5,968.3430000000001
CUST109684,68,Female,Karaganda,Medium,37.5,5,999.88,356.18,26,Groceries,5,0.73,True,0.82,0.93,Medium,6,2.16,High,Yes,7,Online Wallet,True,True,True,13.26,5,22,26,Silver,App,0,-58,2992,False,Premium,210,24.25,18942.02,109684.0,39.456923076923076,1.2307692307692308,24.0,509.99
CUST109685,52,Female,Karaganda,Low,52.62,0,561.7,317.04,28,Clothing,137,0.74,True,0.36,0.12,Low,12,2.65,High,Yes,8,Cash,True,True,False,15.31,0,12,31,Platinum,App,3,60,1306,False,Premium,341,11.29,5590.87,109685.0,21.060714285714287,1.4285714285714286,21.5,294.23600000000005
CUST109686,29,Female,Shymkent,Medium,28.1,0,8871.49,97.26,5,Groceries,119,0.14,False,0.24,0.92,High,15,1.27,Medium,Yes,9,Online Wallet,True,True,True,10.99,8,9,34,Platinum,App,8,-79,689,True,Premium,356,35.16,2359.89,109686.0,1775.298,4.0,21.5,4441.175
CUST109687,47,Female,Astana,Low,1.47,2,1768.28,266.39,48,Groceries,170,0.65,True,0.17,0.45,Low,3,2.92,Medium,Yes,8,Card,False,True,True,19.14,3,25,29,Silver,Social Media,7,-2,195,False,Premium,269,66.32,1473.74,109687.0,37.839166666666664,1.0625,27.0,883.981
CUST109688,22,Female,Astana,Medium,47.95,0,6213.1,254.26,22,Electronics,54,0.39,False,0.53,0.49,Low,15,3.32,Low,Yes,4,Online Wallet,True,True,False,16.99,1,39,24,Platinum,SMS,4,-6,194,False,Premium,181,94.79,19880.24,109688.0,283.4136363636364,1.6818181818181817,31.5,3117.9350000000004
CUST109689,51,Female,Astana,Low,12.94,3,6547.06,182.53,14,Clothing,118,0.86,False,0.27,0.54,Low,19,4.84,Low,No,1,Online Wallet,False,True,False,11.49,9,20,4,Gold,Email,2,55,208,True,Basic,243,65.92,18676.37,109689.0,468.6471428571429,2.357142857142857,12.0,3273.612
CUST109690,39,Male,Karaganda,High,18.33,2,3243.69,82.28,9,Electronics,245,0.16,False,0.88,0.09,High,5,1.42,Medium,Yes,1,Card,True,True,True,18.91,4,7,37,Gold,Social Media,0,82,3161,True,Premium,148,71.77,16509.85,109690.0,361.41,1.5555555555555556,22.0,1626.344
CUST109691,56,Female,Shymkent,High,48.07,6,8349.14,186.73,14,Electronics,231,0.9,False,0.03,0.66,Medium,4,4.24,Medium,No,8,Cash,False,True,False,10.45,3,37,7,Silver,Email,7,39,310,True,Basic,330,62.73,1125.31,109691.0,597.3671428571428,1.2857142857142856,22.0,4188.191
CUST109692,30,Male,Astana,Medium,86.7,8,2218.9,306.51,16,Clothing,136,0.51,True,0.08,0.65,Low,9,3.93,Low,Yes,5,Online Wallet,True,True,False,1.49,3,14,10,Platinum,SMS,8,80,631,True,Basic,49,52.73,13690.39,109692.0,139.68125,1.5625,12.0,1133.66
CUST109693,64,Female,Shymkent,Medium,84.46,6,807.43,246.24,30,Clothing,320,0.26,False,0.22,0.58,Medium,19,3.98,Medium,Yes,8,Cash,True,False,False,11.8,6,30,4,Bronze,Social Media,4,-37,1919,False,,285,72.55,14154.23,109693.0,27.91433333333333,1.6333333333333333,17.0,425.253
CUST109694,20,Female,Almaty,High,96.51,4,778.57,287.17,32,Beauty,178,0.33,True,0.08,0.89,High,19,4.38,Medium,No,5,Online Wallet,False,False,True,14.7,4,10,37,Platinum,Email,5,-58,61,False,,266,38.24,15654.36,109694.0,25.3303125,1.59375,23.5,414.438
CUST109695,37,Female,Almaty,Low,48.27,0,3074.23,288.15,6,Electronics,183,0.01,False,0.83,0.48,Medium,7,4.86,High,No,4,Online Wallet,False,False,True,8.55,8,0,9,Bronze,Email,2,-11,2280,False,Basic,222,40.19,9021.8,109695.0,513.3716666666667,2.166666666666667,4.5,1550.196
CUST109696,48,Male,Shymkent,Medium,55.2,4,4686.14,126.11,17,Electronics,208,0.95,False,0.0,0.71,Low,7,3.56,High,Yes,8,Card,True,False,True,17.03,1,19,14,Silver,App,9,-63,1865,False,Basic,7,20.24,18818.61,109696.0,276.6552941176471,1.4117647058823528,16.5,2358.23
CUST109697,22,Male,Karaganda,High,82.21,0,6330.7,59.93,1,Beauty,232,0.22,False,0.65,0.34,Medium,3,4.54,High,No,9,Online Wallet,True,True,True,3.23,5,30,9,Platinum,App,2,-43,3479,False,Premium,23,47.52,16965.37,109697.0,6331.7,4.0,19.5,3189.413
CUST109698,41,Female,Astana,Medium,69.97,5,7314.21,263.27,18,Clothing,139,0.91,False,0.46,0.92,High,9,1.5,High,No,1,Card,True,False,True,10.97,13,38,16,Gold,App,9,-89,160,False,,345,61.68,11638.91,109698.0,407.345,1.5,27.0,3676.296
CUST109699,57,Male,Almaty,High,18.28,7,1869.04,446.72,11,Beauty,45,0.85,False,0.77,0.93,High,0,1.95,Medium,Yes,7,Cash,False,True,True,17.05,14,36,26,Platinum,Social Media,8,-21,3648,False,,348,45.27,3102.45,109699.0,170.91272727272727,1.0,31.0,940.004
CUST109700,50,Female,Almaty,High,39.82,6,6870.84,497.71,11,Groceries,360,0.35,True,0.41,0.48,Medium,2,2.51,Low,No,7,Card,False,False,False,1.36,4,36,33,Bronze,App,0,74,845,True,Premium,221,22.02,13402.69,109700.0,625.6218181818182,1.1818181818181819,34.5,3446.966
CUST109701,25,Male,Shymkent,High,92.92,0,1907.15,394.02,28,Groceries,358,0.21,True,0.65,0.74,Low,7,1.31,High,No,7,Online Wallet,True,True,True,13.6,3,47,18,Silver,SMS,8,-44,2910,False,,312,72.76,8133.06,109701.0,69.1125,1.25,32.5,980.051
CUST109702,41,Male,Karaganda,Low,14.61,7,9972.21,114.45,12,Electronics,271,0.43,True,0.64,0.23,Low,10,1.88,High,No,3,Online Wallet,True,False,False,1.49,4,37,22,Platinum,SMS,8,-61,2376,True,,58,6.75,15619.85,109702.0,832.0174999999999,1.8333333333333335,29.5,4988.487999999999
CUST109703,67,Male,Shymkent,Medium,20.94,8,9594.77,317.01,34,Beauty,77,0.93,True,0.36,0.64,Medium,1,4.92,High,No,6,Cash,False,True,True,5.06,10,29,6,Bronze,Email,9,31,2548,True,Premium,186,98.6,8592.65,109703.0,283.1991176470588,1.0294117647058822,17.5,4803.467000000001
CUST109704,37,Female,Shymkent,Low,40.07,9,1113.83,123.24,16,Groceries,46,0.86,True,0.11,0.09,Low,4,3.97,High,Yes,2,Card,False,True,False,10.86,3,1,14,Gold,Email,5,84,1546,False,Premium,77,81.26,10074.14,109704.0,70.614375,1.25,7.5,568.136
CUST109705,33,Male,Shymkent,Low,93.99,1,6585.69,290.34,10,Electronics,56,0.49,True,0.43,0.86,High,5,3.88,Medium,Yes,2,Cash,True,True,False,11.17,4,34,39,Silver,Social Media,6,-2,780,True,Basic,91,35.26,17922.62,109705.0,659.569,1.5,36.5,3320.042
CUST109706,67,Male,Shymkent,High,11.38,0,9042.34,242.94,46,Clothing,62,0.55,True,0.88,0.72,High,19,3.14,Low,No,0,Card,True,False,False,16.77,1,30,33,Bronze,App,0,27,1406,True,,261,95.77,19955.76,109706.0,197.57260869565218,1.4130434782608696,31.5,4520.784
CUST109707,69,Female,Shymkent,Low,67.29,5,898.95,193.87,39,Electronics,285,0.41,False,0.8,0.95,High,19,1.9,Medium,Yes,7,Cash,True,False,False,9.4,14,1,4,Gold,App,8,18,1077,True,,28,17.84,7409.4,109707.0,24.05,1.4871794871794872,2.5,465.862
CUST109708,29,Male,Karaganda,Medium,13.21,3,1327.42,322.61,8,Groceries,236,0.94,True,0.37,0.78,Low,5,1.49,High,No,4,Online Wallet,True,True,False,6.38,1,44,9,Gold,SMS,6,-31,2832,False,,358,55.39,14009.23,109708.0,166.9275,1.625,26.5,666.673
CUST109709,30,Female,Shymkent,Medium,52.45,6,3535.28,429.57,26,Groceries,83,0.99,True,0.87,0.18,Low,7,3.1,High,Yes,1,Card,True,False,False,11.9,2,22,17,Gold,App,1,90,2928,False,Basic,25,8.53,15790.78,109709.0,136.9723076923077,1.2692307692307692,19.5,1781.975
CUST109710,62,Female,Karaganda,High,53.66,2,1047.71,172.05,42,Groceries,4,0.29,False,0.44,0.47,Low,15,3.64,High,Yes,4,Online Wallet,True,False,True,11.34,13,29,17,Gold,SMS,8,-98,3214,True,,144,35.64,7971.89,109710.0,25.945476190476192,1.3571428571428572,23.0,536.953
CUST109711,59,Male,Astana,High,4.26,2,8867.36,245.7,42,Clothing,142,0.95,True,0.2,0.54,Low,1,3.25,Low,Yes,2,Online Wallet,True,False,True,2.6,7,29,23,Platinum,SMS,9,11,2118,False,Premium,272,86.94,5260.91,109711.0,212.12761904761905,1.0238095238095237,26.0,4434.758000000001
CUST109712,56,Female,Astana,Medium,95.41,7,8767.89,230.63,42,Beauty,286,0.95,True,0.86,0.83,Low,6,2.84,Medium,Yes,2,Card,False,True,False,13.37,5,25,26,Gold,SMS,7,29,469,False,,291,38.47,6576.66,109712.0,209.7592857142857,1.1428571428571428,25.5,4411.3679999999995
CUST109713,42,Male,Astana,Medium,80.66,6,9492.26,128.37,14,Clothing,76,0.47,True,0.49,0.55,High,14,1.1,Low,Yes,4,Cash,False,False,False,2.9,10,19,18,Silver,Social Media,2,-78,1318,False,,206,58.16,8183.73,109713.0,679.0185714285715,2.0,18.5,4767.528
CUST109714,63,Male,Astana,High,30.29,4,2129.42,213.45,9,Clothing,10,0.41,False,0.43,0.48,High,15,3.39,Medium,Yes,3,Online Wallet,True,False,True,15.94,7,21,17,Gold,App,7,47,2581,True,Premium,4,71.97,16850.37,109714.0,237.60222222222222,2.666666666666667,19.0,1070.797
CUST109715,49,Female,Almaty,Low,13.06,2,548.98,15.68,49,Groceries,255,0.87,False,0.23,0.71,Low,14,3.08,Medium,No,6,Cash,False,False,True,2.94,2,42,0,Platinum,Social Media,7,40,3546,True,,123,14.85,9587.76,109715.0,12.203673469387756,1.2857142857142856,21.0,275.608
CUST109716,41,Male,Karaganda,Medium,34.56,0,4501.82,261.13,19,Clothing,50,0.94,True,0.76,0.64,Low,1,2.13,High,Yes,9,Online Wallet,False,False,False,5.61,9,37,31,Silver,Email,0,-19,3572,True,Premium,6,0.83,11449.44,109716.0,237.93789473684208,1.0526315789473684,34.0,2261.078
CUST109717,65,Male,Astana,High,89.43,2,8817.48,361.79,34,Clothing,141,0.4,False,0.55,0.75,Medium,3,4.19,Low,No,3,Card,False,False,True,6.55,0,27,11,Bronze,SMS,5,19,2484,False,Basic,65,40.25,2806.3,109717.0,260.3376470588235,1.088235294117647,19.0,4434.968999999999
CUST109718,64,Female,Almaty,High,13.27,8,6420.62,186.97,47,Clothing,336,0.49,False,0.21,0.48,High,16,3.77,Medium,Yes,2,Cash,False,False,False,7.22,0,49,29,Platinum,Email,9,97,2486,False,Basic,14,74.22,3181.85,109718.0,137.60893617021276,1.3404255319148937,39.0,3211.0910000000003
CUST109719,61,Female,Karaganda,Medium,34.93,0,9983.34,374.55,38,Beauty,65,0.33,True,0.26,0.72,High,2,4.89,Low,Yes,0,Cash,False,True,True,7.71,9,28,5,Gold,Email,7,-72,193,False,Premium,248,85.33,4649.39,109719.0,263.7194736842105,1.0526315789473684,16.5,5001.749000000001
