customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_score,spend_per_purchase,return_ratio,engagement_score_custom
CUST107855,34,Female,Shymkent,Low,24.46,9,9695.37,277.95,11,Clothing,263,0.18,True,0.86,0.92,Medium,0,3.01,High,No,8,Card,False,True,False,14.23,8,41,31,Bronze,SMS,2,-46,1520,False,Basic,42,68.05,13731.53,4855.023,807.9475000000001,0.0,36.0
CUST107856,63,Male,Karaganda,High,2.06,4,8833.35,233.8,28,Groceries,217,0.86,True,0.82,0.06,Medium,9,1.59,Low,No,2,Cash,True,False,True,19.46,9,30,4,Silver,Social Media,9,11,1028,True,Premium,175,6.9,17625.42,4415.493,304.598275862069,0.3103448275862069,17.0
CUST107857,67,Female,Astana,Low,32.49,8,6211.53,298.96,9,Beauty,274,0.24,True,0.67,0.88,High,16,1.64,High,No,9,Online Wallet,False,True,True,3.64,2,44,24,Bronze,Email,5,-5,3218,True,Premium,34,96.73,17524.89,3112.312,621.153,1.6,34.0
CUST107858,19,Female,Astana,Medium,39.86,1,2008.78,490.0,13,Electronics,118,0.85,True,0.41,0.21,Medium,19,2.84,High,No,0,Online Wallet,True,False,True,15.69,7,41,0,Gold,Email,3,91,3573,True,Premium,264,65.11,11603.77,1012.548,143.4842857142857,1.3571428571428572,20.5
CUST107859,53,Male,Astana,High,63.57,5,8798.78,314.28,19,Electronics,208,0.3,True,0.49,0.08,Medium,3,4.48,Medium,Yes,2,Cash,False,True,False,6.45,9,9,38,Bronze,SMS,3,81,1392,False,,26,36.4,18796.93,4417.861,439.939,0.15,23.5
CUST107860,67,Male,Karaganda,Medium,93.02,1,3187.47,65.85,8,Electronics,320,0.02,False,0.7,0.32,High,1,1.48,Medium,No,3,Cash,False,True,True,17.87,11,38,18,Platinum,SMS,3,-40,3403,True,Basic,11,39.59,260.02,1621.4409999999998,354.1633333333333,0.1111111111111111,28.0
CUST107861,24,Male,Shymkent,Low,20.34,2,5502.58,456.78,4,Clothing,308,0.42,False,0.3,0.51,Low,0,3.01,High,Yes,4,Online Wallet,False,True,True,16.1,6,23,16,Platinum,App,7,12,88,False,Premium,303,98.13,9753.88,2757.392,1100.516,0.0,19.5
CUST107862,30,Male,Almaty,High,68.73,5,9126.77,297.46,44,Clothing,268,0.04,True,0.6,0.36,Medium,13,1.16,High,Yes,6,Cash,False,False,False,6.76,3,4,16,Silver,Email,8,-22,2270,True,,198,0.03,12984.09,4581.4039999999995,202.81711111111113,0.28888888888888886,10.0
CUST107863,32,Female,Karaganda,Medium,9.74,4,3413.43,83.26,25,Clothing,58,0.21,True,0.62,0.13,High,16,4.49,High,Yes,3,Online Wallet,False,False,False,9.58,0,0,10,Bronze,Email,2,-60,3327,False,Premium,203,42.11,15001.37,1706.437,131.28576923076923,0.6153846153846154,5.0
CUST107864,42,Female,Astana,Medium,19.06,3,9142.09,119.09,7,Groceries,184,0.48,True,0.22,0.48,Low,14,2.05,High,Yes,8,Card,False,True,True,2.38,3,43,28,Platinum,Social Media,7,25,2169,True,Basic,28,72.64,7311.97,4573.963,1142.76125,1.75,35.5
CUST107865,40,Female,Astana,Medium,50.91,6,2427.77,64.67,27,Clothing,11,0.04,False,0.13,0.0,High,7,2.41,Low,No,9,Card,False,False,False,19.43,2,4,39,Bronze,Email,0,-39,1407,False,Premium,193,18.91,6941.26,1227.7579999999998,86.70607142857143,0.25,21.5
CUST107866,39,Female,Shymkent,Low,70.84,2,9294.16,480.58,40,Beauty,223,0.03,False,0.16,0.01,Low,8,1.66,Low,Yes,1,Card,False,True,True,18.62,1,12,4,Bronze,SMS,0,36,3270,True,,320,63.05,13212.05,4666.732,226.68682926829268,0.1951219512195122,8.0
CUST107867,43,Female,Shymkent,Low,85.86,9,3650.79,40.07,23,Clothing,87,0.16,False,0.02,0.83,High,12,2.25,High,Yes,7,Online Wallet,False,True,False,19.81,8,31,4,Gold,Email,6,37,654,False,Premium,324,98.4,19146.28,1848.753,152.11625,0.5,17.5
CUST107868,50,Female,Shymkent,Low,74.39,6,3808.55,383.39,40,Electronics,97,0.46,True,0.75,0.57,High,15,2.57,Medium,Yes,8,Cash,True,True,True,18.3,5,39,9,Gold,App,8,-61,3503,True,Basic,247,21.42,12111.61,1923.592,92.89146341463415,0.36585365853658536,24.0
CUST107869,28,Male,Almaty,Low,1.54,8,5574.78,172.14,29,Clothing,175,0.97,False,0.81,0.36,Medium,0,1.64,Medium,No,3,Cash,True,True,False,2.06,2,31,23,Silver,SMS,3,71,3011,True,Premium,123,71.59,19355.39,2787.852,185.826,0.0,27.0
CUST107870,27,Female,Karaganda,Medium,68.39,1,3535.56,45.15,36,Beauty,67,0.09,True,0.8,0.4,High,4,2.13,High,Yes,0,Online Wallet,False,False,True,16.74,14,35,31,Gold,SMS,0,99,1385,True,,65,9.93,13077.55,1787.497,95.55567567567567,0.10810810810810811,33.0
CUST107871,42,Female,Karaganda,High,82.47,4,4554.83,219.75,10,Groceries,152,0.62,False,0.93,0.46,Low,17,3.74,Medium,Yes,1,Cash,False,True,False,19.49,1,12,17,Silver,App,5,-41,1209,False,,313,36.03,4699.81,2298.756,414.07545454545453,1.5454545454545454,14.5
CUST107872,54,Male,Shymkent,Low,52.55,0,5063.11,5.13,32,Beauty,355,0.5,False,0.08,0.24,High,4,4.47,Low,No,2,Cash,False,True,False,1.77,14,19,25,Silver,SMS,9,91,2876,True,Basic,363,44.43,19510.7,2546.5199999999995,153.42757575757574,0.12121212121212122,22.0
CUST107873,65,Female,Almaty,High,96.56,6,4961.09,409.55,47,Beauty,151,0.06,True,0.93,0.73,High,11,3.59,Medium,Yes,3,Cash,False,True,False,19.9,14,17,27,Gold,Email,7,83,1933,False,Premium,347,3.5,9623.01,2507.313,103.35604166666667,0.22916666666666666,22.0
CUST107874,60,Female,Karaganda,Medium,0.43,1,9614.98,273.25,23,Electronics,278,0.03,False,0.5,0.31,Medium,9,4.85,Medium,Yes,4,Online Wallet,False,True,True,13.9,12,31,37,Silver,Social Media,1,41,79,False,,0,87.49,5869.62,4805.8189999999995,400.62416666666667,0.375,34.0
CUST107875,55,Female,Astana,Low,81.87,4,2889.71,228.61,40,Electronics,358,0.22,False,0.39,0.58,High,17,1.98,High,Yes,5,Card,False,True,False,4.57,5,30,14,Silver,Social Media,6,79,3401,False,Basic,191,46.13,18011.61,1466.0159999999998,70.48073170731708,0.4146341463414634,22.0
CUST107876,58,Male,Astana,Medium,33.48,0,2917.34,415.47,47,Beauty,317,0.68,True,0.14,0.13,Low,14,2.45,High,No,6,Card,True,True,False,4.92,12,32,32,Silver,App,9,66,973,False,,118,27.22,14616.92,1465.9140000000002,60.77791666666667,0.2916666666666667,32.0
CUST107877,62,Male,Astana,Low,65.04,0,8395.42,262.06,48,Groceries,78,0.96,False,0.48,0.03,High,12,2.32,High,Yes,9,Card,False,False,False,17.22,5,19,6,Bronze,Email,2,47,2207,True,Basic,11,82.81,15933.24,4214.822,171.33510204081634,0.24489795918367346,12.5
CUST107878,41,Female,Karaganda,Low,69.35,3,3980.89,299.67,24,Clothing,344,0.56,False,0.68,0.15,High,1,3.12,Low,Yes,8,Online Wallet,True,False,True,1.36,11,39,30,Bronze,App,4,-76,1228,True,,113,9.43,10367.49,2011.05,159.2356,0.04,34.5
CUST107879,57,Male,Shymkent,High,30.62,6,824.65,408.33,21,Electronics,188,0.05,False,0.09,0.35,High,19,3.85,High,Yes,4,Card,True,True,True,6.14,14,31,31,Platinum,SMS,5,18,1563,False,,36,89.27,124.58,417.71099999999996,37.48409090909091,0.8636363636363636,31.0
CUST107880,63,Female,Astana,Medium,99.54,6,4864.41,361.68,39,Beauty,119,0.26,False,0.98,0.14,Low,15,1.85,Low,No,9,Online Wallet,False,True,False,9.33,9,9,14,Silver,SMS,9,33,2853,False,,173,76.81,12264.47,2459.067,121.61025,0.375,11.5
CUST107881,50,Female,Shymkent,Medium,10.33,7,5547.27,331.22,40,Electronics,362,0.94,True,0.92,0.66,Medium,7,4.3,Medium,No,0,Online Wallet,False,True,False,9.04,3,9,27,Gold,SMS,3,58,3604,False,Basic,17,9.48,13701.85,2775.3340000000003,135.29926829268294,0.17073170731707318,18.0
CUST107882,34,Female,Almaty,Medium,15.7,8,6215.16,353.55,29,Clothing,265,0.01,True,0.89,0.16,Medium,8,2.36,Low,Yes,6,Card,False,True,True,1.58,12,40,22,Silver,App,3,-99,1903,True,,356,26.75,13437.65,3110.69,207.172,0.26666666666666666,31.0
CUST107883,41,Male,Astana,High,89.22,3,2427.42,135.17,45,Groceries,9,0.6,False,0.41,0.81,Medium,15,2.85,Medium,Yes,1,Cash,True,False,True,2.85,8,3,27,Silver,Social Media,8,-83,1547,False,Premium,67,71.66,17551.98,1237.476,52.77,0.32608695652173914,15.0
CUST107884,54,Female,Almaty,High,11.92,1,9735.27,63.04,45,Clothing,69,0.18,True,0.86,0.8,High,11,4.34,High,Yes,1,Cash,False,False,True,12.22,7,3,27,Bronze,SMS,8,-31,2207,False,Basic,66,13.19,7894.3,4869.011,211.6363043478261,0.2391304347826087,15.0
CUST107885,19,Female,Shymkent,Medium,38.13,9,7396.48,313.22,27,Groceries,243,0.07,False,0.13,0.28,Medium,13,2.31,Medium,Yes,3,Card,False,True,False,2.54,7,4,28,Gold,App,6,23,3101,True,Basic,223,2.86,18905.93,3707.0789999999997,264.15999999999997,0.4642857142857143,16.0
CUST107886,49,Female,Karaganda,Medium,73.31,9,7229.39,115.89,34,Clothing,324,0.25,False,0.91,0.47,Medium,7,3.68,Low,Yes,5,Card,False,True,False,11.33,9,13,7,Bronze,Email,5,-36,879,False,Basic,105,10.66,1559.41,3635.288,206.554,0.2,10.0
CUST107887,41,Female,Shymkent,Low,79.15,2,8741.44,28.57,26,Electronics,315,0.94,False,0.85,0.68,Medium,5,2.85,Medium,Yes,1,Card,False,False,True,4.24,11,10,0,Bronze,SMS,9,-56,3465,True,,35,76.3,6543.79,4393.465,323.75703703703704,0.18518518518518517,5.0
CUST107888,26,Female,Astana,Low,95.47,8,358.66,130.89,15,Clothing,348,0.76,False,0.59,0.42,High,0,2.09,High,Yes,6,Cash,False,True,False,16.07,2,27,4,Bronze,SMS,1,-4,2260,True,Premium,125,46.37,1364.15,207.971,22.41625,0.0,15.5
CUST107889,21,Male,Astana,High,78.96,7,6170.11,361.53,6,Beauty,320,0.17,True,0.66,0.08,High,13,2.79,High,Yes,7,Cash,False,True,True,10.47,3,5,1,Gold,App,2,41,3285,True,Basic,179,84.82,6569.35,3106.143,881.4442857142857,1.8571428571428572,3.0
CUST107890,34,Female,Shymkent,Low,84.45,5,8196.59,355.67,25,Clothing,312,0.07,False,0.35,0.28,Low,6,4.04,Low,Yes,2,Online Wallet,False,True,True,14.2,8,6,6,Silver,SMS,2,18,1373,False,Basic,104,83.52,10082.64,4122.43,315.2534615384615,0.23076923076923078,6.0
CUST107891,34,Male,Astana,Medium,94.94,2,440.3,452.11,18,Beauty,110,0.49,True,0.95,0.51,High,14,3.67,Low,Yes,9,Cash,False,False,True,15.29,14,19,38,Gold,Email,8,51,2323,False,,287,71.52,16990.15,245.832,23.173684210526318,0.7368421052631579,28.5
CUST107892,67,Female,Astana,Medium,55.37,9,7585.84,339.24,7,Beauty,214,0.05,True,0.07,0.82,Low,0,4.02,High,Yes,2,Online Wallet,True,False,False,4.63,4,6,21,Gold,Social Media,1,95,487,True,Basic,354,15.45,3263.83,3809.531,948.23,0.0,13.5
CUST107893,65,Male,Almaty,Low,34.34,7,9898.0,222.66,2,Electronics,13,0.4,False,0.89,0.07,Low,6,2.25,Medium,No,1,Card,True,True,True,13.49,4,25,10,Gold,SMS,0,92,2484,True,Basic,286,17.37,8331.19,4958.102,3299.3333333333335,2.0,17.5
CUST107894,47,Female,Karaganda,Low,76.16,1,5974.76,133.95,34,Beauty,291,0.8,True,0.26,0.18,Medium,10,4.08,Medium,Yes,9,Cash,False,False,True,13.68,10,32,16,Bronze,Email,1,90,1677,False,Basic,210,44.05,7542.1,3008.228,170.70742857142858,0.2857142857142857,24.0
CUST107895,57,Female,Shymkent,High,16.35,3,4304.45,380.41,1,Electronics,254,0.5,False,0.81,0.93,Medium,17,2.62,Medium,No,3,Online Wallet,True,False,True,7.73,8,14,22,Bronze,Email,7,-8,3624,False,Basic,259,90.55,1082.79,2153.73,2152.225,8.5,18.0
CUST107896,28,Male,Almaty,Low,6.82,3,4590.72,208.93,46,Groceries,317,0.9,False,0.05,0.32,Medium,10,3.15,High,No,9,Online Wallet,False,True,False,9.9,6,13,28,Silver,SMS,8,76,594,False,Basic,349,29.45,10910.31,2295.406,97.67489361702128,0.2127659574468085,20.5
CUST107897,38,Male,Astana,High,78.53,8,6826.86,408.67,2,Groceries,255,0.79,True,0.24,0.38,Low,18,4.51,Medium,Yes,4,Card,False,False,False,14.31,0,49,33,Bronze,App,9,92,3533,False,,107,55.77,12967.16,3433.389,2275.62,6.0,41.0
CUST107898,38,Female,Almaty,Low,95.07,7,5742.56,426.55,42,Clothing,331,0.56,True,0.2,0.67,High,12,3.87,Low,No,9,Card,False,True,True,4.61,5,35,31,Platinum,Social Media,5,72,2910,True,,165,32.22,1569.56,2897.4010000000003,133.5479069767442,0.27906976744186046,33.0
CUST107899,35,Male,Karaganda,Low,44.24,6,7896.95,179.03,36,Clothing,14,0.79,False,0.98,0.37,Medium,18,3.86,High,No,5,Cash,True,True,True,10.95,13,41,17,Bronze,App,4,34,150,False,Basic,211,13.76,568.09,3958.147,213.4310810810811,0.4864864864864865,29.0
CUST107900,46,Male,Shymkent,Low,16.11,3,4274.21,175.19,4,Electronics,304,0.09,False,0.21,0.23,High,11,3.0,High,No,0,Cash,False,False,True,8.96,1,21,24,Platinum,App,4,-41,1257,True,Premium,42,67.73,7579.49,2139.7380000000003,854.842,2.2,22.5
CUST107901,41,Female,Karaganda,Low,49.7,6,4231.51,457.25,28,Electronics,335,0.2,True,0.37,0.97,High,1,3.32,High,Yes,2,Online Wallet,True,False,False,8.03,9,40,32,Silver,Social Media,0,-52,2682,False,,97,60.88,2813.48,2130.465,145.9141379310345,0.034482758620689655,36.0
CUST107902,27,Female,Karaganda,Medium,39.33,0,7485.06,201.64,23,Clothing,171,0.7,False,0.3,0.52,Medium,5,4.02,Low,Yes,5,Cash,False,True,False,16.91,9,2,6,Silver,Social Media,3,-30,2033,False,Basic,132,99.17,16858.09,3753.329,311.8775,0.20833333333333334,4.0
CUST107903,62,Female,Almaty,Medium,37.25,7,6490.63,354.87,39,Clothing,333,0.01,False,0.99,0.37,Medium,6,1.02,Medium,Yes,8,Card,False,True,True,13.07,3,3,20,Silver,Social Media,2,41,1033,True,Premium,11,37.06,16943.08,3255.2900000000004,162.26575,0.15,11.5
CUST107904,34,Female,Almaty,Medium,62.81,7,7803.17,192.02,20,Clothing,129,0.0,False,0.62,0.76,High,13,2.65,Low,Yes,2,Cash,False,False,False,18.46,4,26,2,Bronze,SMS,5,-50,727,True,Premium,267,0.32,10020.79,3917.828,371.57952380952383,0.6190476190476191,14.0
CUST107905,35,Female,Karaganda,Low,17.47,8,8882.92,366.98,37,Beauty,62,0.38,True,0.36,0.1,High,15,2.2,Medium,No,2,Cash,True,False,False,9.83,8,37,39,Bronze,SMS,5,-83,1621,False,Basic,226,47.29,6852.45,4443.701,233.76105263157896,0.39473684210526316,38.0
CUST107906,59,Male,Astana,High,38.05,8,2707.72,90.93,44,Groceries,279,0.87,False,0.91,0.9,Medium,19,2.02,Low,No,8,Card,True,False,True,18.3,4,40,25,Bronze,Email,0,-52,3578,False,Basic,276,80.79,17443.53,1361.475,60.17155555555555,0.4222222222222222,32.5
CUST107907,65,Female,Shymkent,Low,86.87,0,3218.86,418.76,12,Clothing,255,0.98,False,0.71,0.81,Low,6,4.32,Low,No,7,Card,False,False,False,10.02,5,43,11,Silver,Social Media,9,-88,2934,False,Premium,56,13.46,7972.61,1634.291,247.60461538461539,0.46153846153846156,27.0
CUST107908,37,Male,Astana,Medium,72.97,9,5316.81,491.66,32,Beauty,1,0.65,False,0.7,0.38,Medium,14,2.91,Medium,No,5,Card,True,False,False,12.57,3,26,35,Gold,Social Media,9,17,3404,True,,6,1.57,3810.52,2677.496,161.11545454545455,0.42424242424242425,30.5
CUST107909,54,Female,Astana,High,5.56,6,9311.48,384.06,38,Electronics,81,0.95,False,0.49,0.19,High,0,1.2,Medium,No,8,Online Wallet,False,False,False,3.46,11,48,7,Platinum,SMS,9,80,1072,False,,10,84.74,19926.08,4657.407999999999,238.75589743589742,0.0,27.5
CUST107910,62,Female,Shymkent,High,51.39,0,8363.41,182.77,31,Clothing,91,0.85,True,0.5,0.86,High,19,4.9,Medium,Yes,2,Cash,False,False,True,9.55,7,27,16,Gold,SMS,4,66,2719,True,,89,27.96,2330.06,4193.322,261.3565625,0.59375,21.5
CUST107911,35,Male,Almaty,Medium,9.13,5,4737.61,279.83,18,Electronics,216,0.2,True,0.73,0.96,Low,11,1.59,Medium,Yes,5,Cash,True,False,True,1.8,5,7,23,Silver,SMS,6,74,2801,True,Premium,22,87.62,18297.91,2369.344,249.34789473684208,0.5789473684210527,15.0
CUST107912,34,Female,Astana,Low,95.75,4,5773.88,336.45,29,Electronics,360,0.4,True,0.01,0.05,Medium,15,2.73,Low,Yes,0,Card,True,False,True,7.95,14,19,8,Bronze,SMS,6,-17,2609,False,Premium,191,59.69,5203.88,2912.665,192.46266666666668,0.5,13.5
CUST107913,26,Male,Almaty,High,24.46,1,7151.87,100.47,34,Groceries,6,0.62,True,0.44,0.99,High,5,3.53,High,Yes,3,Online Wallet,False,False,False,17.27,10,31,3,Gold,Social Media,6,55,352,False,Premium,227,7.56,5630.0,3582.273,204.33914285714286,0.14285714285714285,17.0
CUST107914,31,Male,Shymkent,High,93.26,2,5274.53,145.04,29,Electronics,60,0.15,False,0.98,0.39,Medium,7,3.26,High,Yes,9,Online Wallet,True,True,False,3.0,5,35,15,Platinum,Social Media,8,-26,768,True,Premium,321,10.67,167.46,2663.843,175.81766666666667,0.23333333333333334,25.0
CUST107915,66,Male,Astana,Medium,83.4,7,1074.64,401.88,27,Beauty,108,0.31,False,0.65,0.81,High,6,2.74,Low,No,9,Cash,True,True,True,18.61,1,36,19,Silver,Social Media,7,-42,291,True,,161,29.95,2891.58,561.14,38.38,0.21428571428571427,27.5
CUST107916,46,Female,Almaty,High,55.14,1,3592.09,472.92,31,Groceries,129,0.76,True,0.38,0.46,Medium,3,2.22,High,No,5,Cash,True,True,True,6.18,6,19,5,Silver,SMS,6,-15,2644,True,Basic,56,29.77,5590.76,1811.987,112.2528125,0.09375,12.0
CUST107917,48,Female,Almaty,High,33.63,3,571.36,139.78,48,Clothing,44,0.34,False,0.17,0.52,Low,4,3.28,Medium,Yes,2,Cash,False,True,True,3.32,11,31,36,Gold,SMS,0,-47,2441,True,Basic,33,49.12,15837.54,294.969,11.660408163265306,0.08163265306122448,33.5
CUST107918,21,Female,Astana,High,85.79,2,6731.67,78.05,34,Beauty,250,0.93,False,0.36,0.54,High,1,4.42,Medium,Yes,5,Cash,False,True,False,16.04,3,26,25,Silver,Social Media,6,76,819,True,Basic,90,96.64,8721.17,3391.3720000000003,192.33342857142858,0.02857142857142857,25.5
CUST107919,35,Female,Shymkent,Low,15.28,6,3437.53,490.9,17,Electronics,200,0.41,True,0.48,0.96,Low,17,1.96,Low,Yes,1,Online Wallet,True,True,False,16.26,2,23,20,Gold,App,2,-49,772,True,Premium,256,8.15,6691.03,1719.949,190.9738888888889,0.9444444444444444,21.5
CUST107920,37,Female,Karaganda,Low,18.0,7,7409.79,163.38,20,Clothing,122,0.22,True,0.63,0.63,Low,3,1.25,High,Yes,3,Cash,True,False,True,9.49,2,49,39,Gold,App,0,-86,912,True,,159,10.0,15112.78,3709.695,352.84714285714284,0.14285714285714285,44.0
CUST107921,64,Female,Almaty,Medium,22.47,3,4354.13,390.35,31,Clothing,6,0.21,True,0.98,0.3,Medium,5,2.43,Low,Yes,7,Card,False,True,True,1.43,13,32,28,Gold,SMS,8,-100,1376,True,Basic,209,95.28,14893.56,2182.806,136.0665625,0.15625,30.0
CUST107922,60,Male,Shymkent,Low,59.77,5,551.32,192.61,31,Electronics,28,0.69,False,0.5,0.63,Low,11,3.99,Medium,Yes,0,Cash,True,False,True,4.3,11,13,1,Platinum,SMS,0,55,806,True,Premium,362,72.7,6936.41,291.391,17.22875,0.34375,7.0
CUST107923,61,Female,Astana,High,31.43,2,3858.2,474.79,39,Beauty,319,0.37,True,0.36,0.09,Medium,16,4.97,Medium,Yes,5,Online Wallet,False,False,False,4.33,10,32,33,Bronze,Email,0,-4,2909,True,,180,48.97,18739.1,1935.329,96.455,0.4,32.5
CUST107924,26,Female,Almaty,Low,98.92,6,2265.08,301.77,21,Beauty,151,0.24,False,0.25,0.33,Low,18,3.6,Low,No,4,Card,True,True,True,8.27,0,47,23,Bronze,Social Media,7,84,62,True,,233,57.18,719.13,1158.616,102.95818181818181,0.8181818181818182,35.0
CUST107925,30,Female,Almaty,High,19.51,7,2221.48,210.48,7,Clothing,322,0.69,True,0.77,0.17,High,18,3.04,High,Yes,0,Cash,False,True,True,5.49,12,12,19,Bronze,Social Media,8,-44,2532,True,Premium,79,91.74,9771.94,1112.9930000000002,277.685,2.25,15.5
CUST107926,32,Female,Almaty,High,80.56,6,3838.34,93.27,32,Electronics,256,0.42,False,0.46,0.61,Low,15,1.31,Low,No,0,Cash,False,False,True,18.57,4,20,16,Platinum,SMS,7,29,2970,False,Premium,200,20.55,8472.76,1940.338,116.31333333333333,0.45454545454545453,18.0
CUST107927,44,Male,Shymkent,Low,9.58,3,9785.43,131.51,12,Electronics,96,0.85,False,0.73,0.53,Medium,10,2.36,Low,No,4,Cash,False,False,True,6.14,11,48,16,Silver,Social Media,5,83,3278,False,,51,77.71,14563.12,4893.589,752.7253846153847,0.7692307692307693,32.0
CUST107928,32,Male,Almaty,Low,35.34,9,9604.69,429.2,23,Clothing,225,0.55,False,0.28,0.72,Low,3,1.23,Low,No,6,Cash,True,False,True,11.57,5,21,3,Silver,SMS,6,92,2618,False,,182,49.07,4079.25,4812.347,400.1954166666667,0.125,12.0
CUST107929,45,Male,Almaty,Low,24.38,8,8054.2,33.19,43,Electronics,298,0.97,False,0.37,0.34,Medium,18,2.68,High,Yes,6,Card,True,True,True,7.49,8,31,37,Silver,SMS,7,11,306,False,Premium,1,41.4,16092.63,4030.814,183.04999999999998,0.4090909090909091,34.0
CUST107930,54,Male,Astana,Low,97.68,9,2530.13,82.64,49,Groceries,78,0.37,False,0.96,0.99,High,18,2.96,Medium,Yes,0,Online Wallet,False,False,True,7.11,3,3,28,Silver,Email,8,-49,719,False,,303,85.09,12220.05,1290.7690000000002,50.6026,0.36,15.5
CUST107931,36,Male,Almaty,Medium,2.57,7,7662.9,100.35,43,Beauty,74,0.28,False,0.23,0.32,Low,3,2.1,High,No,9,Card,True,True,False,13.68,10,49,26,Silver,App,4,87,2053,True,Basic,193,8.34,17899.5,3831.621,174.15681818181818,0.06818181818181818,37.5
CUST107932,43,Female,Shymkent,Low,72.17,5,252.1,39.99,40,Beauty,37,0.64,False,0.32,0.05,Low,14,1.28,Medium,No,9,Online Wallet,False,False,False,16.15,2,3,18,Gold,SMS,6,54,1374,False,Premium,292,93.07,3238.75,144.90099999999998,6.148780487804878,0.34146341463414637,10.5
CUST107933,69,Male,Astana,Medium,24.77,1,657.86,344.39,6,Beauty,147,0.71,False,0.51,0.27,Medium,5,2.71,Low,No,9,Cash,False,True,False,13.01,1,4,20,Platinum,Email,8,-74,3624,True,Premium,363,30.24,9552.77,335.361,93.98,0.7142857142857143,12.0
CUST107934,43,Male,Karaganda,High,81.12,9,8373.75,490.73,32,Groceries,351,0.02,True,0.53,0.62,Low,0,4.88,Medium,No,1,Online Wallet,True,False,True,11.79,13,25,33,Bronze,SMS,8,38,3454,False,Premium,249,51.28,3716.08,4211.211,253.75,0.0,29.0
CUST107935,42,Female,Astana,Medium,31.12,6,5685.94,73.9,38,Clothing,242,0.67,True,0.07,0.76,Medium,3,2.29,Low,No,1,Online Wallet,True,True,True,8.88,7,32,12,Silver,Email,8,-42,233,True,Basic,227,41.86,15192.53,2851.7059999999997,145.79333333333332,0.07692307692307693,22.0
CUST107936,43,Female,Almaty,High,18.73,8,3795.75,400.47,15,Beauty,308,0.18,True,0.97,0.24,Low,15,2.26,Medium,Yes,9,Cash,False,False,False,7.61,4,48,4,Platinum,App,1,24,184,False,Premium,271,50.51,2452.4,1900.494,237.234375,0.9375,26.0
CUST107937,43,Male,Karaganda,Medium,69.3,8,7430.54,92.37,26,Electronics,54,0.96,True,0.3,0.78,Medium,19,1.59,Low,Yes,8,Online Wallet,False,True,False,17.21,4,47,5,Bronze,Email,3,-68,583,False,Basic,14,56.39,14584.79,3732.2599999999998,275.2051851851852,0.7037037037037037,26.0
CUST107938,63,Female,Astana,Medium,25.76,8,1232.19,487.02,20,Clothing,16,0.58,False,0.05,0.34,Low,0,3.22,High,No,2,Cash,True,True,True,16.87,8,21,31,Platinum,Social Media,9,-52,3574,True,,83,52.65,15456.69,623.823,58.675714285714285,0.0,26.0
CUST107939,45,Female,Almaty,High,48.55,8,2938.2,255.99,12,Clothing,99,0.13,False,0.25,0.16,Medium,16,3.14,High,No,8,Card,False,True,True,14.39,14,3,28,Platinum,Email,1,28,169,False,Premium,346,67.61,14840.29,1480.465,226.0153846153846,1.2307692307692308,15.5
CUST107940,66,Male,Astana,Medium,13.15,5,7303.32,424.52,41,Beauty,97,0.05,True,0.4,0.14,Medium,3,2.54,Low,No,9,Cash,True,True,False,11.52,5,8,10,Silver,SMS,7,39,1182,True,Premium,261,94.26,1984.87,3655.005,173.88857142857142,0.07142857142857142,9.0
CUST107941,35,Female,Shymkent,High,72.46,0,2150.97,89.43,45,Electronics,138,0.88,True,0.23,0.82,Low,3,4.58,Low,No,9,Card,True,False,False,18.55,9,2,32,Bronze,SMS,6,90,3472,False,Premium,231,98.71,6224.65,1096.623,46.760217391304344,0.06521739130434782,17.0
CUST107942,49,Male,Almaty,Low,40.68,5,6046.36,443.2,47,Clothing,77,0.85,False,0.15,0.24,High,3,1.38,Medium,Yes,8,Online Wallet,False,True,False,5.37,9,40,26,Silver,App,7,96,3424,True,,58,2.69,10385.38,3034.784,125.96583333333332,0.0625,33.0
CUST107943,20,Male,Shymkent,High,14.06,4,4531.87,45.41,47,Beauty,265,0.43,True,0.51,0.22,High,19,4.68,Medium,Yes,5,Card,True,True,True,12.25,12,40,6,Silver,Email,1,-13,2968,False,,19,23.14,16688.03,2266.3529999999996,94.41395833333333,0.3958333333333333,23.0
CUST107944,19,Female,Almaty,Medium,74.16,6,2103.4,16.33,26,Electronics,278,0.09,True,0.8,0.88,Medium,17,2.65,High,Yes,8,Online Wallet,True,False,True,13.67,3,33,22,Gold,SMS,0,-49,490,False,,205,6.71,9593.28,1070.548,77.90370370370371,0.6296296296296297,27.5
CUST107945,50,Male,Shymkent,Low,10.34,7,8894.99,355.94,30,Electronics,343,0.39,True,0.7,0.36,Medium,6,1.54,High,No,3,Cash,True,True,True,10.84,4,46,24,Bronze,Email,9,59,2200,True,,288,14.41,1541.07,4449.397,286.9351612903226,0.1935483870967742,35.0
